name,value,year,lastValue,rank
"Fetishism (Psychiatric)",1.0,1946.0,0.0,32
"Anomia",1.0,1946.0,0.0,33
"Gerstmann Syndrome",1.0,1946.0,0.0,34
"Kleine-Levin Syndrome",1.0,1946.0,0.0,35
"Creutzfeldt-Jakob Syndrome",1.0,1946.0,0.0,36
"Autistic Disorder",1.0,1946.0,0.0,37
"Pica",1.0,1946.0,0.0,38
"Dependent Personality Disorder",1.0,1946.0,0.0,39
"Dyscalculia",1.0,1946.0,0.0,40
"Stereotypic Movement Disorder",1.0,1946.0,0.0,41
"Premature Ejaculation",1.0,1946.0,0.0,42
"Disorders of Excessive Somnolence",1.0,1946.0,0.0,43
"Hypochondriasis",1.0,1946.0,0.0,44
"Schizophrenia, Paranoid",1.0,1946.0,0.0,45
"Alcoholism",205.0,1947.0,113.0,1
"Schizophrenia",156.0,1947.0,82.0,2
"Depression",83.0,1947.0,46.0,3
"Depressive Disorder",78.0,1947.0,44.0,4
"Pellagra",74.0,1947.0,43.0,5
"Aphasia",51.0,1947.0,30.0,6
"Conversion Disorder",51.0,1947.0,27.0,7
"Bipolar Disorder",41.0,1947.0,28.0,8
"Neurocirculatory Asthenia",36.0,1947.0,26.0,9
"Stuttering",27.0,1947.0,15.0,10
"Delirium",22.0,1947.0,18.0,11
"Dementia",21.0,1947.0,16.0,12
"Conduct Disorder",17.0,1947.0,10.0,13
"Stress Disorders, Post-Traumatic",16.0,1947.0,11.0,14
"Amnesia",16.0,1947.0,11.0,15
"Morphine Dependence",15.0,1947.0,9.0,16
"Alzheimer Disease",14.0,1947.0,9.0,17
"Sexual Dysfunctions, Psychological",11.0,1947.0,5.0,18
"Agnosia",8.0,1947.0,5.0,19
"Mutism",7.0,1947.0,6.0,20
"Apraxias",7.0,1947.0,4.0,21
"Exhibitionism",7.0,1947.0,2.0,22
"Depersonalization",6.0,1947.0,2.0,23
"Anorexia Nervosa",6.0,1947.0,4.0,24
"Masochism",6.0,1947.0,2.0,25
"Tay-Sachs Disease",6.0,1947.0,3.0,26
"Psychoses, Substance-Induced",6.0,1947.0,5.0,27
"Dyslexia",5.0,1947.0,3.0,28
"Obsessive-Compulsive Disorder",5.0,1947.0,2.0,29
"Firesetting Behavior",5.0,1947.0,3.0,30
"Stereotypic Movement Disorder",4.0,1947.0,1.0,31
"Gerstmann Syndrome",3.0,1947.0,1.0,32
"Autistic Disorder",3.0,1947.0,1.0,33
"Fetishism (Psychiatric)",3.0,1947.0,1.0,34
"Trichotillomania",3.0,1947.0,2.0,35
"Schizophrenia, Paranoid",3.0,1947.0,1.0,36
"Hypochondriasis",2.0,1947.0,1.0,37
"Gambling",2.0,1947.0,0.0,38
"Transvestism",1.0,1947.0,0.0,39
"Amnesia, Retrograde",1.0,1947.0,0.0,40
"Dementia, Vascular",1.0,1947.0,0.0,41
"Psychoses, Alcoholic",1.0,1947.0,0.0,42
"Schizotypal Personality Disorder",1.0,1947.0,0.0,43
"Histrionic Personality Disorder",1.0,1947.0,0.0,44
"Alcoholism",305.0,1948.0,205.0,1
"Schizophrenia",245.0,1948.0,156.0,2
"Depression",111.0,1948.0,83.0,3
"Depressive Disorder",100.0,1948.0,78.0,4
"Pellagra",97.0,1948.0,74.0,5
"Conversion Disorder",74.0,1948.0,51.0,6
"Aphasia",69.0,1948.0,51.0,7
"Stuttering",46.0,1948.0,27.0,8
"Bipolar Disorder",45.0,1948.0,41.0,9
"Neurocirculatory Asthenia",44.0,1948.0,36.0,10
"Dementia",30.0,1948.0,21.0,11
"Delirium",30.0,1948.0,22.0,12
"Conduct Disorder",24.0,1948.0,17.0,13
"Amnesia",22.0,1948.0,16.0,14
"Stress Disorders, Post-Traumatic",21.0,1948.0,16.0,15
"Alzheimer Disease",20.0,1948.0,14.0,16
"Morphine Dependence",20.0,1948.0,15.0,17
"Anorexia Nervosa",15.0,1948.0,6.0,18
"Agnosia",14.0,1948.0,8.0,19
"Sexual Dysfunctions, Psychological",12.0,1948.0,11.0,20
"Exhibitionism",11.0,1948.0,7.0,21
"Mutism",10.0,1948.0,7.0,22
"Dyslexia",10.0,1948.0,5.0,23
"Psychoses, Substance-Induced",10.0,1948.0,6.0,24
"Apraxias",9.0,1948.0,7.0,25
"Masochism",8.0,1948.0,6.0,26
"Tay-Sachs Disease",8.0,1948.0,6.0,27
"Depersonalization",8.0,1948.0,6.0,28
"Obsessive-Compulsive Disorder",6.0,1948.0,5.0,29
"Hypochondriasis",6.0,1948.0,2.0,30
"Gerstmann Syndrome",5.0,1948.0,3.0,31
"Schizophrenia, Paranoid",5.0,1948.0,3.0,32
"Autistic Disorder",4.0,1948.0,3.0,33
"Trichotillomania",4.0,1948.0,3.0,34
"Fetishism (Psychiatric)",4.0,1948.0,3.0,35
"Gambling",3.0,1948.0,2.0,36
"Dyscalculia",3.0,1948.0,1.0,37
"Anomia",2.0,1948.0,1.0,38
"Agraphia",2.0,1948.0,0.0,39
"Pica",2.0,1948.0,1.0,40
"Amnesia, Retrograde",2.0,1948.0,1.0,41
"Histrionic Personality Disorder",2.0,1948.0,1.0,42
"Apraxia, Ideomotor",1.0,1948.0,0.0,43
"Marijuana Abuse",1.0,1948.0,0.0,44
"Cyclothymic Disorder",1.0,1948.0,0.0,45
"Alcoholism",415.0,1949.0,305.0,1
"Schizophrenia",359.0,1949.0,245.0,2
"Depression",137.0,1949.0,111.0,3
"Depressive Disorder",122.0,1949.0,100.0,4
"Pellagra",111.0,1949.0,97.0,5
"Aphasia",93.0,1949.0,69.0,6
"Conversion Disorder",90.0,1949.0,74.0,7
"Stuttering",59.0,1949.0,46.0,8
"Bipolar Disorder",56.0,1949.0,45.0,9
"Neurocirculatory Asthenia",52.0,1949.0,44.0,10
"Delirium",39.0,1949.0,30.0,11
"Dementia",37.0,1949.0,30.0,12
"Amnesia",29.0,1949.0,22.0,13
"Alzheimer Disease",27.0,1949.0,20.0,14
"Conduct Disorder",25.0,1949.0,24.0,15
"Morphine Dependence",23.0,1949.0,20.0,16
"Stress Disorders, Post-Traumatic",23.0,1949.0,21.0,17
"Anorexia Nervosa",21.0,1949.0,15.0,18
"Dyslexia",17.0,1949.0,10.0,19
"Sexual Dysfunctions, Psychological",16.0,1949.0,12.0,20
"Apraxias",13.0,1949.0,9.0,21
"Exhibitionism",12.0,1949.0,11.0,22
"Obsessive-Compulsive Disorder",12.0,1949.0,6.0,23
"Mutism",12.0,1949.0,10.0,24
"Psychoses, Substance-Induced",11.0,1949.0,10.0,25
"Depersonalization",10.0,1949.0,8.0,26
"Hypochondriasis",9.0,1949.0,6.0,27
"Stereotypic Movement Disorder",6.0,1949.0,4.0,28
"Fetishism (Psychiatric)",6.0,1949.0,4.0,29
"Autistic Disorder",5.0,1949.0,4.0,30
"Gambling",4.0,1949.0,3.0,31
"Agraphia",4.0,1949.0,2.0,32
"Premature Ejaculation",2.0,1949.0,1.0,33
"Psychoses, Alcoholic",2.0,1949.0,1.0,34
"Sadism",1.0,1949.0,0.0,35
"Bruxism",1.0,1949.0,0.0,36
"Echolalia",1.0,1949.0,0.0,37
"Sleep Apnea Syndromes",1.0,1949.0,0.0,38
"Dissociative Identity Disorder",1.0,1949.0,0.0,39
"Bulimia Nervosa",1.0,1949.0,0.0,40
"Depression, Postpartum",1.0,1949.0,0.0,41
"Alcoholism",584.0,1950.0,415.0,1
"Schizophrenia",525.0,1950.0,359.0,2
"Depression",181.0,1950.0,137.0,3
"Depressive Disorder",167.0,1950.0,122.0,4
"Pellagra",133.0,1950.0,111.0,5
"Aphasia",128.0,1950.0,93.0,6
"Conversion Disorder",114.0,1950.0,90.0,7
"Bipolar Disorder",97.0,1950.0,56.0,8
"Stuttering",73.0,1950.0,59.0,9
"Neurocirculatory Asthenia",67.0,1950.0,52.0,10
"Dementia",59.0,1950.0,37.0,11
"Delirium",58.0,1950.0,39.0,12
"Amnesia",43.0,1950.0,29.0,13
"Alzheimer Disease",33.0,1950.0,27.0,14
"Conduct Disorder",30.0,1950.0,25.0,15
"Obsessive-Compulsive Disorder",29.0,1950.0,12.0,16
"Anorexia Nervosa",28.0,1950.0,21.0,17
"Psychoses, Substance-Induced",27.0,1950.0,11.0,18
"Sexual Dysfunctions, Psychological",26.0,1950.0,16.0,19
"Stress Disorders, Post-Traumatic",25.0,1950.0,23.0,20
"Dyslexia",23.0,1950.0,17.0,21
"Agnosia",22.0,1950.0,14.0,22
"Apraxias",18.0,1950.0,13.0,23
"Hypochondriasis",17.0,1950.0,9.0,24
"Mutism",14.0,1950.0,12.0,25
"Exhibitionism",14.0,1950.0,12.0,26
"Tay-Sachs Disease",13.0,1950.0,8.0,27
"Depersonalization",11.0,1950.0,10.0,28
"Masochism",9.0,1950.0,8.0,29
"Stereotypic Movement Disorder",9.0,1950.0,6.0,30
"Agraphia",8.0,1950.0,4.0,31
"Schizophrenia, Paranoid",7.0,1950.0,5.0,32
"Autistic Disorder",7.0,1950.0,5.0,33
"Trichotillomania",6.0,1950.0,4.0,34
"Gambling",6.0,1950.0,4.0,35
"Gerstmann Syndrome",6.0,1950.0,5.0,36
"Bruxism",4.0,1950.0,1.0,37
"Dyscalculia",4.0,1950.0,3.0,38
"Schizotypal Personality Disorder",4.0,1950.0,1.0,39
"Cyclothymic Disorder",3.0,1950.0,1.0,40
"Histrionic Personality Disorder",3.0,1950.0,2.0,41
"Psychoses, Alcoholic",3.0,1950.0,2.0,42
"Bulimia",3.0,1950.0,0.0,43
"Premature Ejaculation",3.0,1950.0,2.0,44
"Depression, Postpartum",2.0,1950.0,1.0,45
"Marijuana Abuse",2.0,1950.0,1.0,46
"Tobacco Use Disorder",2.0,1950.0,0.0,47
"Dissociative Identity Disorder",2.0,1950.0,1.0,48
"Disorders of Excessive Somnolence",2.0,1950.0,1.0,49
"Sadism",2.0,1950.0,1.0,50
"Creutzfeldt-Jakob Syndrome",2.0,1950.0,1.0,51
"Pedophilia",1.0,1950.0,0.0,52
"Prosopagnosia",1.0,1950.0,0.0,53
"Alcoholism",791.0,1951.0,584.0,1
"Schizophrenia",751.0,1951.0,525.0,2
"Depression",230.0,1951.0,181.0,3
"Depressive Disorder",213.0,1951.0,167.0,4
"Aphasia",166.0,1951.0,128.0,5
"Pellagra",160.0,1951.0,133.0,6
"Conversion Disorder",145.0,1951.0,114.0,7
"Bipolar Disorder",135.0,1951.0,97.0,8
"Neurocirculatory Asthenia",92.0,1951.0,67.0,9
"Stuttering",91.0,1951.0,73.0,10
"Dementia",91.0,1951.0,59.0,11
"Delirium",72.0,1951.0,58.0,12
"Amnesia",59.0,1951.0,43.0,13
"Obsessive-Compulsive Disorder",54.0,1951.0,29.0,14
"Alzheimer Disease",50.0,1951.0,33.0,15
"Conduct Disorder",40.0,1951.0,30.0,16
"Psychoses, Substance-Induced",40.0,1951.0,27.0,17
"Agnosia",39.0,1951.0,22.0,18
"Dyslexia",37.0,1951.0,23.0,19
"Anorexia Nervosa",36.0,1951.0,28.0,20
"Sexual Dysfunctions, Psychological",35.0,1951.0,26.0,21
"Stress Disorders, Post-Traumatic",30.0,1951.0,25.0,22
"Morphine Dependence",25.0,1951.0,23.0,23
"Apraxias",25.0,1951.0,18.0,24
"Exhibitionism",25.0,1951.0,14.0,25
"Hypochondriasis",23.0,1951.0,17.0,26
"Tay-Sachs Disease",20.0,1951.0,13.0,27
"Mutism",18.0,1951.0,14.0,28
"Depersonalization",16.0,1951.0,11.0,29
"Agraphia",13.0,1951.0,8.0,30
"Masochism",12.0,1951.0,9.0,31
"Autistic Disorder",12.0,1951.0,7.0,32
"Stereotypic Movement Disorder",10.0,1951.0,9.0,33
"Schizophrenia, Paranoid",9.0,1951.0,7.0,34
"Gambling",8.0,1951.0,6.0,35
"Psychoses, Alcoholic",8.0,1951.0,3.0,36
"Fetishism (Psychiatric)",8.0,1951.0,6.0,37
"Gerstmann Syndrome",7.0,1951.0,6.0,38
"Trichotillomania",7.0,1951.0,6.0,39
"Kleine-Levin Syndrome",4.0,1951.0,1.0,40
"Pica",4.0,1951.0,2.0,41
"Cyclothymic Disorder",4.0,1951.0,3.0,42
"Echolalia",3.0,1951.0,1.0,43
"Tobacco Use Disorder",3.0,1951.0,2.0,44
"Transvestism",3.0,1951.0,1.0,45
"Amnesia, Retrograde",3.0,1951.0,2.0,46
"Dementia, Vascular",2.0,1951.0,1.0,47
"Agoraphobia",2.0,1951.0,0.0,48
"Sleep Apnea Syndromes",2.0,1951.0,1.0,49
"Heroin Dependence",1.0,1951.0,0.0,50
"Akinetic Mutism",1.0,1951.0,0.0,51
"Frontotemporal Dementia",1.0,1951.0,0.0,52
"Alcoholism",1016.0,1952.0,791.0,1
"Schizophrenia",1015.0,1952.0,751.0,2
"Depression",317.0,1952.0,230.0,3
"Depressive Disorder",287.0,1952.0,213.0,4
"Aphasia",206.0,1952.0,166.0,5
"Pellagra",188.0,1952.0,160.0,6
"Bipolar Disorder",183.0,1952.0,135.0,7
"Conversion Disorder",182.0,1952.0,145.0,8
"Dementia",134.0,1952.0,91.0,9
"Stuttering",114.0,1952.0,91.0,10
"Neurocirculatory Asthenia",107.0,1952.0,92.0,11
"Delirium",93.0,1952.0,72.0,12
"Obsessive-Compulsive Disorder",90.0,1952.0,54.0,13
"Psychoses, Substance-Induced",75.0,1952.0,40.0,14
"Amnesia",70.0,1952.0,59.0,15
"Agnosia",65.0,1952.0,39.0,16
"Alzheimer Disease",60.0,1952.0,50.0,17
"Conduct Disorder",59.0,1952.0,40.0,18
"Dyslexia",47.0,1952.0,37.0,19
"Anorexia Nervosa",45.0,1952.0,36.0,20
"Sexual Dysfunctions, Psychological",43.0,1952.0,35.0,21
"Morphine Dependence",39.0,1952.0,25.0,22
"Stress Disorders, Post-Traumatic",35.0,1952.0,30.0,23
"Exhibitionism",33.0,1952.0,25.0,24
"Apraxias",32.0,1952.0,25.0,25
"Tay-Sachs Disease",31.0,1952.0,20.0,26
"Hypochondriasis",30.0,1952.0,23.0,27
"Psychoses, Alcoholic",28.0,1952.0,8.0,28
"Mutism",21.0,1952.0,18.0,29
"Depersonalization",21.0,1952.0,16.0,30
"Agraphia",18.0,1952.0,13.0,31
"Autistic Disorder",16.0,1952.0,12.0,32
"Masochism",15.0,1952.0,12.0,33
"Stereotypic Movement Disorder",15.0,1952.0,10.0,34
"Bruxism",13.0,1952.0,4.0,35
"Schizophrenia, Paranoid",11.0,1952.0,9.0,36
"Fetishism (Psychiatric)",10.0,1952.0,8.0,37
"Gambling",10.0,1952.0,8.0,38
"Gerstmann Syndrome",9.0,1952.0,7.0,39
"Amnesia, Retrograde",8.0,1952.0,3.0,40
"Trichotillomania",8.0,1952.0,7.0,41
"Schizotypal Personality Disorder",7.0,1952.0,4.0,42
"Dyscalculia",5.0,1952.0,4.0,43
"Bulimia",5.0,1952.0,3.0,44
"Cyclothymic Disorder",5.0,1952.0,4.0,45
"Transvestism",4.0,1952.0,3.0,46
"Tobacco Use Disorder",4.0,1952.0,3.0,47
"Marijuana Abuse",4.0,1952.0,2.0,48
"Bulimia Nervosa",2.0,1952.0,1.0,49
"Attention Deficit Disorder with Hyperactivity",2.0,1952.0,0.0,50
"Schizoid Personality Disorder",1.0,1952.0,0.0,51
"Sleep Bruxism",1.0,1952.0,0.0,52
"Postpoliomyelitis Syndrome",1.0,1952.0,0.0,53
"Schizophrenia",1299.0,1953.0,1015.0,1
"Alcoholism",1241.0,1953.0,1016.0,2
"Depression",395.0,1953.0,317.0,3
"Depressive Disorder",345.0,1953.0,287.0,4
"Aphasia",244.0,1953.0,206.0,5
"Conversion Disorder",232.0,1953.0,182.0,6
"Bipolar Disorder",224.0,1953.0,183.0,7
"Pellagra",207.0,1953.0,188.0,8
"Dementia",183.0,1953.0,134.0,9
"Obsessive-Compulsive Disorder",135.0,1953.0,90.0,10
"Stuttering",134.0,1953.0,114.0,11
"Neurocirculatory Asthenia",126.0,1953.0,107.0,12
"Delirium",108.0,1953.0,93.0,13
"Psychoses, Substance-Induced",107.0,1953.0,75.0,14
"Agnosia",88.0,1953.0,65.0,15
"Amnesia",82.0,1953.0,70.0,16
"Conduct Disorder",80.0,1953.0,59.0,17
"Alzheimer Disease",76.0,1953.0,60.0,18
"Psychoses, Alcoholic",61.0,1953.0,28.0,19
"Dyslexia",59.0,1953.0,47.0,20
"Anorexia Nervosa",54.0,1953.0,45.0,21
"Sexual Dysfunctions, Psychological",54.0,1953.0,43.0,22
"Morphine Dependence",46.0,1953.0,39.0,23
"Apraxias",41.0,1953.0,32.0,24
"Tay-Sachs Disease",41.0,1953.0,31.0,25
"Exhibitionism",39.0,1953.0,33.0,26
"Stress Disorders, Post-Traumatic",39.0,1953.0,35.0,27
"Hypochondriasis",37.0,1953.0,30.0,28
"Depersonalization",26.0,1953.0,21.0,29
"Mutism",22.0,1953.0,21.0,30
"Agraphia",21.0,1953.0,18.0,31
"Masochism",20.0,1953.0,15.0,32
"Stereotypic Movement Disorder",20.0,1953.0,15.0,33
"Autistic Disorder",19.0,1953.0,16.0,34
"Fetishism (Psychiatric)",14.0,1953.0,10.0,35
"Schizophrenia, Paranoid",14.0,1953.0,11.0,36
"Gambling",12.0,1953.0,10.0,37
"Gerstmann Syndrome",10.0,1953.0,9.0,38
"Amnesia, Retrograde",9.0,1953.0,8.0,39
"Transvestism",8.0,1953.0,4.0,40
"Schizotypal Personality Disorder",8.0,1953.0,7.0,41
"Dyscalculia",7.0,1953.0,5.0,42
"Firesetting Behavior",6.0,1953.0,5.0,43
"Pica",6.0,1953.0,4.0,44
"Bulimia",6.0,1953.0,5.0,45
"Tobacco Use Disorder",5.0,1953.0,4.0,46
"Anomia",5.0,1953.0,2.0,47
"Disorders of Excessive Somnolence",4.0,1953.0,2.0,48
"Premature Ejaculation",4.0,1953.0,3.0,49
"Histrionic Personality Disorder",4.0,1953.0,3.0,50
"Dementia, Vascular",3.0,1953.0,2.0,51
"Attention Deficit Disorder with Hyperactivity",3.0,1953.0,2.0,52
"Sadism",3.0,1953.0,2.0,53
"Creutzfeldt-Jakob Syndrome",3.0,1953.0,2.0,54
"Agoraphobia",3.0,1953.0,2.0,55
"Dissociative Identity Disorder",3.0,1953.0,2.0,56
"Postpoliomyelitis Syndrome",3.0,1953.0,1.0,57
"Compulsive Personality Disorder",1.0,1953.0,0.0,58
"Amnesia, Anterograde",1.0,1953.0,0.0,59
"Schizophrenia",1611.0,1954.0,1299.0,1
"Alcoholism",1445.0,1954.0,1241.0,2
"Depression",493.0,1954.0,395.0,3
"Depressive Disorder",432.0,1954.0,345.0,4
"Aphasia",291.0,1954.0,244.0,5
"Bipolar Disorder",269.0,1954.0,224.0,6
"Conversion Disorder",251.0,1954.0,232.0,7
"Dementia",233.0,1954.0,183.0,8
"Pellagra",223.0,1954.0,207.0,9
"Obsessive-Compulsive Disorder",177.0,1954.0,135.0,10
"Stuttering",156.0,1954.0,134.0,11
"Neurocirculatory Asthenia",147.0,1954.0,126.0,12
"Psychoses, Substance-Induced",146.0,1954.0,107.0,13
"Delirium",125.0,1954.0,108.0,14
"Agnosia",108.0,1954.0,88.0,15
"Alzheimer Disease",94.0,1954.0,76.0,16
"Psychoses, Alcoholic",91.0,1954.0,61.0,17
"Amnesia",88.0,1954.0,82.0,18
"Conduct Disorder",87.0,1954.0,80.0,19
"Dyslexia",67.0,1954.0,59.0,20
"Anorexia Nervosa",62.0,1954.0,54.0,21
"Sexual Dysfunctions, Psychological",61.0,1954.0,54.0,22
"Morphine Dependence",56.0,1954.0,46.0,23
"Tay-Sachs Disease",55.0,1954.0,41.0,24
"Hypochondriasis",46.0,1954.0,37.0,25
"Stress Disorders, Post-Traumatic",45.0,1954.0,39.0,26
"Apraxias",45.0,1954.0,41.0,27
"Exhibitionism",44.0,1954.0,39.0,28
"Depersonalization",32.0,1954.0,26.0,29
"Mutism",27.0,1954.0,22.0,30
"Autistic Disorder",24.0,1954.0,19.0,31
"Agraphia",23.0,1954.0,21.0,32
"Masochism",22.0,1954.0,20.0,33
"Stereotypic Movement Disorder",21.0,1954.0,20.0,34
"Schizophrenia, Paranoid",17.0,1954.0,14.0,35
"Fetishism (Psychiatric)",17.0,1954.0,14.0,36
"Gambling",15.0,1954.0,12.0,37
"Bruxism",14.0,1954.0,13.0,38
"Transvestism",14.0,1954.0,8.0,39
"Gerstmann Syndrome",12.0,1954.0,10.0,40
"Schizotypal Personality Disorder",9.0,1954.0,8.0,41
"Dyscalculia",8.0,1954.0,7.0,42
"Firesetting Behavior",7.0,1954.0,6.0,43
"Disorders of Excessive Somnolence",7.0,1954.0,4.0,44
"Pica",7.0,1954.0,6.0,45
"Bulimia",7.0,1954.0,6.0,46
"Anomia",6.0,1954.0,5.0,47
"Tobacco Use Disorder",6.0,1954.0,5.0,48
"Marijuana Abuse",6.0,1954.0,4.0,49
"Histrionic Personality Disorder",5.0,1954.0,4.0,50
"Dissociative Identity Disorder",5.0,1954.0,3.0,51
"Attention Deficit Disorder with Hyperactivity",4.0,1954.0,3.0,52
"Heroin Dependence",3.0,1954.0,1.0,53
"Transsexualism",2.0,1954.0,0.0,54
"Compulsive Personality Disorder",2.0,1954.0,1.0,55
"Amnesia, Anterograde",2.0,1954.0,1.0,56
"Dyslexia, Acquired",1.0,1954.0,0.0,57
"Schizophrenia",1936.0,1955.0,1611.0,1
"Alcoholism",1647.0,1955.0,1445.0,2
"Depression",598.0,1955.0,493.0,3
"Depressive Disorder",528.0,1955.0,432.0,4
"Aphasia",341.0,1955.0,291.0,5
"Bipolar Disorder",307.0,1955.0,269.0,6
"Conversion Disorder",289.0,1955.0,251.0,7
"Dementia",284.0,1955.0,233.0,8
"Pellagra",256.0,1955.0,223.0,9
"Obsessive-Compulsive Disorder",212.0,1955.0,177.0,10
"Psychoses, Substance-Induced",186.0,1955.0,146.0,11
"Stuttering",183.0,1955.0,156.0,12
"Neurocirculatory Asthenia",163.0,1955.0,147.0,13
"Delirium",144.0,1955.0,125.0,14
"Agnosia",128.0,1955.0,108.0,15
"Psychoses, Alcoholic",127.0,1955.0,91.0,16
"Alzheimer Disease",111.0,1955.0,94.0,17
"Conduct Disorder",98.0,1955.0,87.0,18
"Amnesia",93.0,1955.0,88.0,19
"Dyslexia",74.0,1955.0,67.0,20
"Anorexia Nervosa",73.0,1955.0,62.0,21
"Sexual Dysfunctions, Psychological",69.0,1955.0,61.0,22
"Tay-Sachs Disease",66.0,1955.0,55.0,23
"Morphine Dependence",59.0,1955.0,56.0,24
"Apraxias",53.0,1955.0,45.0,25
"Hypochondriasis",47.0,1955.0,46.0,26
"Stress Disorders, Post-Traumatic",47.0,1955.0,45.0,27
"Exhibitionism",46.0,1955.0,44.0,28
"Depersonalization",35.0,1955.0,32.0,29
"Mutism",30.0,1955.0,27.0,30
"Masochism",26.0,1955.0,22.0,31
"Autistic Disorder",25.0,1955.0,24.0,32
"Agraphia",25.0,1955.0,23.0,33
"Stereotypic Movement Disorder",24.0,1955.0,21.0,34
"Schizophrenia, Paranoid",19.0,1955.0,17.0,35
"Fetishism (Psychiatric)",18.0,1955.0,17.0,36
"Transvestism",18.0,1955.0,14.0,37
"Gambling",17.0,1955.0,15.0,38
"Bruxism",17.0,1955.0,14.0,39
"Schizotypal Personality Disorder",12.0,1955.0,9.0,40
"Firesetting Behavior",11.0,1955.0,7.0,41
"Amnesia, Retrograde",10.0,1955.0,9.0,42
"Pica",8.0,1955.0,7.0,43
"Marijuana Abuse",7.0,1955.0,6.0,44
"Heroin Dependence",6.0,1955.0,3.0,45
"Attention Deficit Disorder with Hyperactivity",5.0,1955.0,4.0,46
"Dementia, Vascular",4.0,1955.0,3.0,47
"Sadism",4.0,1955.0,3.0,48
"Sleep Apnea Syndromes",3.0,1955.0,2.0,49
"Transsexualism",3.0,1955.0,2.0,50
"Depression, Postpartum",3.0,1955.0,2.0,51
"Prosopagnosia",2.0,1955.0,1.0,52
"Frontotemporal Dementia",2.0,1955.0,1.0,53
"Akinetic Mutism",2.0,1955.0,1.0,54
"Paranoid Personality Disorder",1.0,1955.0,0.0,55
"Schizophrenia",2274.0,1956.0,1936.0,1
"Alcoholism",1874.0,1956.0,1647.0,2
"Depression",715.0,1956.0,598.0,3
"Depressive Disorder",631.0,1956.0,528.0,4
"Aphasia",377.0,1956.0,341.0,5
"Bipolar Disorder",354.0,1956.0,307.0,6
"Dementia",343.0,1956.0,284.0,7
"Conversion Disorder",309.0,1956.0,289.0,8
"Pellagra",274.0,1956.0,256.0,9
"Obsessive-Compulsive Disorder",248.0,1956.0,212.0,10
"Psychoses, Substance-Induced",222.0,1956.0,186.0,11
"Stuttering",215.0,1956.0,183.0,12
"Neurocirculatory Asthenia",186.0,1956.0,163.0,13
"Psychoses, Alcoholic",175.0,1956.0,127.0,14
"Delirium",165.0,1956.0,144.0,15
"Agnosia",146.0,1956.0,128.0,16
"Alzheimer Disease",121.0,1956.0,111.0,17
"Conduct Disorder",114.0,1956.0,98.0,18
