name,value,year,lastValue,rank
"Agnosia",6.0,1948.0,3.0,16
"Stress Disorders, Post-Traumatic",5.0,1948.0,5.0,17
"Morphine Dependence",5.0,1948.0,6.0,18
"Dyslexia",5.0,1948.0,2.0,19
"Bipolar Disorder",4.0,1948.0,13.0,20
"Hypochondriasis",4.0,1948.0,1.0,21
"Psychoses, Substance-Induced",4.0,1948.0,1.0,22
"Exhibitionism",4.0,1948.0,5.0,23
"Mutism",3.0,1948.0,1.0,24
"Masochism",2.0,1948.0,4.0,25
"Apraxias",2.0,1948.0,3.0,26
"Dyscalculia",2.0,1948.0,1.0,27
"Schizophrenia, Paranoid",2.0,1948.0,2.0,28
"Agraphia",2.0,1948.0,0,29
"Depersonalization",2.0,1948.0,4.0,30
"Gerstmann Syndrome",2.0,1948.0,2.0,31
"Tay-Sachs Disease",2.0,1948.0,3.0,32
"Obsessive-Compulsive Disorder",1.0,1948.0,3.0,33
"Histrionic Personality Disorder",1.0,1948.0,1.0,34
"Gambling",1.0,1948.0,2.0,35
"Amnesia, Retrograde",1.0,1948.0,1.0,36
"Anomia",1.0,1948.0,1.0,37
"Pica",1.0,1948.0,1.0,38
"Fetishism (Psychiatric)",1.0,1948.0,2.0,39
"Cyclothymic Disorder",1.0,1948.0,0,40
"Trichotillomania",1.0,1948.0,1.0,41
"Apraxia, Ideomotor",1.0,1948.0,0,42
"Autistic Disorder",1.0,1948.0,2.0,43
"Sexual Dysfunctions, Psychological",1.0,1948.0,6.0,44
"Marijuana Abuse",1.0,1948.0,0,45
"Schizophrenia",114.0,1949.0,89.0,1
"Alcoholism",110.0,1949.0,100.0,2
"Depression",26.0,1949.0,28.0,3
"Aphasia",24.0,1949.0,18.0,4
"Depressive Disorder",22.0,1949.0,22.0,5
"Conversion Disorder",16.0,1949.0,23.0,6
"Pellagra",14.0,1949.0,23.0,7
"Stuttering",13.0,1949.0,19.0,8
"Bipolar Disorder",11.0,1949.0,4.0,9
"Delirium",9.0,1949.0,8.0,10
"Neurocirculatory Asthenia",8.0,1949.0,8.0,11
"Dementia",7.0,1949.0,9.0,12
"Amnesia",7.0,1949.0,6.0,13
"Dyslexia",7.0,1949.0,5.0,14
"Alzheimer Disease",7.0,1949.0,6.0,15
"Anorexia Nervosa",6.0,1949.0,9.0,16
"Obsessive-Compulsive Disorder",6.0,1949.0,1.0,17
"Sexual Dysfunctions, Psychological",4.0,1949.0,1.0,18
"Apraxias",4.0,1949.0,2.0,19
"Morphine Dependence",3.0,1949.0,5.0,20
"Hypochondriasis",3.0,1949.0,4.0,21
"Agraphia",2.0,1949.0,2.0,22
"Depersonalization",2.0,1949.0,2.0,23
"Stress Disorders, Post-Traumatic",2.0,1949.0,5.0,24
"Fetishism (Psychiatric)",2.0,1949.0,1.0,25
"Mutism",2.0,1949.0,3.0,26
"Stereotypic Movement Disorder",2.0,1949.0,3.0,27
"Echolalia",1.0,1949.0,0,28
"Psychoses, Alcoholic",1.0,1949.0,1.0,29
"Bruxism",1.0,1949.0,0,30
"Conduct Disorder",1.0,1949.0,7.0,31
"Autistic Disorder",1.0,1949.0,1.0,32
"Depression, Postpartum",1.0,1949.0,0,33
"Sadism",1.0,1949.0,0,34
"Dissociative Identity Disorder",1.0,1949.0,0,35
"Bulimia Nervosa",1.0,1949.0,0,36
"Psychoses, Substance-Induced",1.0,1949.0,4.0,37
"Gambling",1.0,1949.0,1.0,38
"Exhibitionism",1.0,1949.0,4.0,39
"Sleep Apnea Syndromes",1.0,1949.0,0,40
"Premature Ejaculation",1.0,1949.0,1.0,41
"Alcoholism",169.0,1950.0,110.0,1
"Schizophrenia",166.0,1950.0,114.0,2
"Depressive Disorder",45.0,1950.0,22.0,3
"Depression",44.0,1950.0,26.0,4
"Bipolar Disorder",41.0,1950.0,11.0,5
"Aphasia",35.0,1950.0,24.0,6
"Conversion Disorder",24.0,1950.0,16.0,7
"Pellagra",22.0,1950.0,14.0,8
"Dementia",22.0,1950.0,7.0,9
"Delirium",19.0,1950.0,9.0,10
"Obsessive-Compulsive Disorder",17.0,1950.0,6.0,11
"Psychoses, Substance-Induced",16.0,1950.0,1.0,12
"Neurocirculatory Asthenia",15.0,1950.0,8.0,13
"Amnesia",14.0,1950.0,7.0,14
"Stuttering",14.0,1950.0,13.0,15
"Sexual Dysfunctions, Psychological",10.0,1950.0,4.0,16
"Agnosia",8.0,1950.0,6.0,17
"Hypochondriasis",8.0,1950.0,3.0,18
"Anorexia Nervosa",7.0,1950.0,6.0,19
"Alzheimer Disease",6.0,1950.0,7.0,20
"Dyslexia",6.0,1950.0,7.0,21
"Tay-Sachs Disease",5.0,1950.0,2.0,22
"Conduct Disorder",5.0,1950.0,1.0,23
"Apraxias",5.0,1950.0,4.0,24
"Agraphia",4.0,1950.0,2.0,25
"Schizotypal Personality Disorder",3.0,1950.0,1.0,26
"Bulimia",3.0,1950.0,0,27
"Stereotypic Movement Disorder",3.0,1950.0,2.0,28
"Bruxism",3.0,1950.0,1.0,29
"Mutism",2.0,1950.0,2.0,30
"Trichotillomania",2.0,1950.0,1.0,31
"Exhibitionism",2.0,1950.0,1.0,32
"Schizophrenia, Paranoid",2.0,1950.0,2.0,33
"Stress Disorders, Post-Traumatic",2.0,1950.0,2.0,34
"Tobacco Use Disorder",2.0,1950.0,0,35
"Gambling",2.0,1950.0,1.0,36
"Autistic Disorder",2.0,1950.0,1.0,37
"Cyclothymic Disorder",2.0,1950.0,1.0,38
"Masochism",1.0,1950.0,2.0,39
"Dissociative Identity Disorder",1.0,1950.0,1.0,40
"Disorders of Excessive Somnolence",1.0,1950.0,1.0,41
"Premature Ejaculation",1.0,1950.0,1.0,42
"Depersonalization",1.0,1950.0,2.0,43
"Dyscalculia",1.0,1950.0,2.0,44
"Depression, Postpartum",1.0,1950.0,1.0,45
"Creutzfeldt-Jakob Syndrome",1.0,1950.0,1.0,46
"Prosopagnosia",1.0,1950.0,0,47
"Marijuana Abuse",1.0,1950.0,1.0,48
"Pedophilia",1.0,1950.0,0,49
"Gerstmann Syndrome",1.0,1950.0,2.0,50
"Psychoses, Alcoholic",1.0,1950.0,1.0,51
"Histrionic Personality Disorder",1.0,1950.0,1.0,52
"Sadism",1.0,1950.0,1.0,53
"Schizophrenia",226.0,1951.0,166.0,1
"Alcoholism",207.0,1951.0,169.0,2
"Depression",49.0,1951.0,44.0,3
"Depressive Disorder",46.0,1951.0,45.0,4
"Aphasia",38.0,1951.0,35.0,5
"Bipolar Disorder",38.0,1951.0,41.0,6
"Dementia",32.0,1951.0,22.0,7
"Conversion Disorder",31.0,1951.0,24.0,8
"Pellagra",27.0,1951.0,22.0,9
"Neurocirculatory Asthenia",25.0,1951.0,15.0,10
"Obsessive-Compulsive Disorder",25.0,1951.0,17.0,11
"Stuttering",18.0,1951.0,14.0,12
"Alzheimer Disease",17.0,1951.0,6.0,13
"Agnosia",17.0,1951.0,8.0,14
"Amnesia",16.0,1951.0,14.0,15
"Delirium",14.0,1951.0,19.0,16
"Dyslexia",14.0,1951.0,6.0,17
"Psychoses, Substance-Induced",13.0,1951.0,16.0,18
"Exhibitionism",11.0,1951.0,2.0,19
"Conduct Disorder",10.0,1951.0,5.0,20
"Sexual Dysfunctions, Psychological",9.0,1951.0,10.0,21
"Anorexia Nervosa",8.0,1951.0,7.0,22
"Tay-Sachs Disease",7.0,1951.0,5.0,23
"Apraxias",7.0,1951.0,5.0,24
"Hypochondriasis",6.0,1951.0,8.0,25
"Stress Disorders, Post-Traumatic",5.0,1951.0,2.0,26
"Agraphia",5.0,1951.0,4.0,27
"Autistic Disorder",5.0,1951.0,2.0,28
"Psychoses, Alcoholic",5.0,1951.0,1.0,29
"Depersonalization",5.0,1951.0,1.0,30
"Mutism",4.0,1951.0,2.0,31
"Masochism",3.0,1951.0,1.0,32
"Kleine-Levin Syndrome",3.0,1951.0,1.0,33
"Schizophrenia, Paranoid",2.0,1951.0,2.0,34
"Echolalia",2.0,1951.0,1.0,35
"Transvestism",2.0,1951.0,1.0,36
"Pica",2.0,1951.0,1.0,37
"Morphine Dependence",2.0,1951.0,3.0,38
"Fetishism (Psychiatric)",2.0,1951.0,2.0,39
"Agoraphobia",2.0,1951.0,0,40
"Gambling",2.0,1951.0,2.0,41
"Cyclothymic Disorder",1.0,1951.0,2.0,42
"Frontotemporal Dementia",1.0,1951.0,0,43
"Gerstmann Syndrome",1.0,1951.0,1.0,44
"Dementia, Vascular",1.0,1951.0,1.0,45
"Heroin Dependence",1.0,1951.0,0,46
"Trichotillomania",1.0,1951.0,2.0,47
"Tobacco Use Disorder",1.0,1951.0,2.0,48
"Sleep Apnea Syndromes",1.0,1951.0,1.0,49
"Amnesia, Retrograde",1.0,1951.0,1.0,50
"Akinetic Mutism",1.0,1951.0,0,51
"Stereotypic Movement Disorder",1.0,1951.0,3.0,52
"Schizophrenia",264.0,1952.0,226.0,1
"Alcoholism",225.0,1952.0,207.0,2
"Depression",87.0,1952.0,49.0,3
"Depressive Disorder",74.0,1952.0,46.0,4
"Bipolar Disorder",48.0,1952.0,38.0,5
"Dementia",43.0,1952.0,32.0,6
"Aphasia",40.0,1952.0,38.0,7
"Conversion Disorder",37.0,1952.0,31.0,8
"Obsessive-Compulsive Disorder",36.0,1952.0,25.0,9
"Psychoses, Substance-Induced",35.0,1952.0,13.0,10
"Pellagra",28.0,1952.0,27.0,11
"Agnosia",26.0,1952.0,17.0,12
"Stuttering",23.0,1952.0,18.0,13
"Delirium",21.0,1952.0,14.0,14
"Psychoses, Alcoholic",20.0,1952.0,5.0,15
"Conduct Disorder",19.0,1952.0,10.0,16
"Neurocirculatory Asthenia",15.0,1952.0,25.0,17
"Morphine Dependence",14.0,1952.0,2.0,18
"Amnesia",11.0,1952.0,16.0,19
"Tay-Sachs Disease",11.0,1952.0,7.0,20
"Alzheimer Disease",10.0,1952.0,17.0,21
"Dyslexia",10.0,1952.0,14.0,22
"Bruxism",9.0,1952.0,3.0,23
"Anorexia Nervosa",9.0,1952.0,8.0,24
"Exhibitionism",8.0,1952.0,11.0,25
"Sexual Dysfunctions, Psychological",8.0,1952.0,9.0,26
"Apraxias",7.0,1952.0,7.0,27
"Hypochondriasis",7.0,1952.0,6.0,28
"Amnesia, Retrograde",5.0,1952.0,1.0,29
"Agraphia",5.0,1952.0,5.0,30
"Stereotypic Movement Disorder",5.0,1952.0,1.0,31
"Stress Disorders, Post-Traumatic",5.0,1952.0,5.0,32
"Depersonalization",5.0,1952.0,5.0,33
"Autistic Disorder",4.0,1952.0,5.0,34
"Schizotypal Personality Disorder",3.0,1952.0,3.0,35
"Mutism",3.0,1952.0,4.0,36
"Masochism",3.0,1952.0,3.0,37
"Gambling",2.0,1952.0,2.0,38
"Schizophrenia, Paranoid",2.0,1952.0,2.0,39
"Fetishism (Psychiatric)",2.0,1952.0,2.0,40
"Gerstmann Syndrome",2.0,1952.0,1.0,41
"Marijuana Abuse",2.0,1952.0,1.0,42
"Attention Deficit Disorder with Hyperactivity",2.0,1952.0,0,43
"Bulimia",2.0,1952.0,3.0,44
"Schizoid Personality Disorder",1.0,1952.0,0,45
"Cyclothymic Disorder",1.0,1952.0,1.0,46
"Tobacco Use Disorder",1.0,1952.0,1.0,47
"Trichotillomania",1.0,1952.0,1.0,48
"Dyscalculia",1.0,1952.0,1.0,49
"Postpoliomyelitis Syndrome",1.0,1952.0,0,50
"Bulimia Nervosa",1.0,1952.0,1.0,51
"Sleep Bruxism",1.0,1952.0,0,52
"Transvestism",1.0,1952.0,2.0,53
"Schizophrenia",284.0,1953.0,264.0,1
"Alcoholism",225.0,1953.0,225.0,2
"Depression",78.0,1953.0,87.0,3
"Depressive Disorder",58.0,1953.0,74.0,4
"Conversion Disorder",50.0,1953.0,37.0,5
"Dementia",49.0,1953.0,43.0,6
"Obsessive-Compulsive Disorder",45.0,1953.0,36.0,7
"Bipolar Disorder",41.0,1953.0,48.0,8
"Aphasia",38.0,1953.0,40.0,9
"Psychoses, Alcoholic",33.0,1953.0,20.0,10
"Psychoses, Substance-Induced",32.0,1953.0,35.0,11
"Agnosia",23.0,1953.0,26.0,12
"Conduct Disorder",21.0,1953.0,19.0,13
"Stuttering",20.0,1953.0,23.0,14
"Neurocirculatory Asthenia",19.0,1953.0,15.0,15
"Pellagra",19.0,1953.0,28.0,16
"Alzheimer Disease",16.0,1953.0,10.0,17
"Delirium",15.0,1953.0,21.0,18
"Dyslexia",12.0,1953.0,10.0,19
"Amnesia",12.0,1953.0,11.0,20
"Sexual Dysfunctions, Psychological",11.0,1953.0,8.0,21
"Tay-Sachs Disease",10.0,1953.0,11.0,22
"Anorexia Nervosa",9.0,1953.0,9.0,23
"Apraxias",9.0,1953.0,7.0,24
"Hypochondriasis",7.0,1953.0,7.0,25
"Morphine Dependence",7.0,1953.0,14.0,26
"Exhibitionism",6.0,1953.0,8.0,27
"Masochism",5.0,1953.0,3.0,28
"Depersonalization",5.0,1953.0,5.0,29
"Stereotypic Movement Disorder",5.0,1953.0,5.0,30
"Transvestism",4.0,1953.0,1.0,31
"Stress Disorders, Post-Traumatic",4.0,1953.0,5.0,32
"Fetishism (Psychiatric)",4.0,1953.0,2.0,33
"Agraphia",3.0,1953.0,5.0,34
"Anomia",3.0,1953.0,1.0,35
"Schizophrenia, Paranoid",3.0,1953.0,2.0,36
"Autistic Disorder",3.0,1953.0,4.0,37
"Dyscalculia",2.0,1953.0,1.0,38
"Gambling",2.0,1953.0,2.0,39
"Pica",2.0,1953.0,2.0,40
"Postpoliomyelitis Syndrome",2.0,1953.0,1.0,41
"Disorders of Excessive Somnolence",2.0,1953.0,1.0,42
"Mutism",1.0,1953.0,3.0,43
"Firesetting Behavior",1.0,1953.0,2.0,44
"Attention Deficit Disorder with Hyperactivity",1.0,1953.0,2.0,45
"Compulsive Personality Disorder",1.0,1953.0,0,46
"Dissociative Identity Disorder",1.0,1953.0,1.0,47
"Agoraphobia",1.0,1953.0,2.0,48
"Bulimia",1.0,1953.0,2.0,49
"Histrionic Personality Disorder",1.0,1953.0,1.0,50
"Amnesia, Retrograde",1.0,1953.0,5.0,51
"Gerstmann Syndrome",1.0,1953.0,2.0,52
"Schizotypal Personality Disorder",1.0,1953.0,3.0,53
"Sadism",1.0,1953.0,1.0,54
"Creutzfeldt-Jakob Syndrome",1.0,1953.0,1.0,55
"Tobacco Use Disorder",1.0,1953.0,1.0,56
"Dementia, Vascular",1.0,1953.0,1.0,57
"Premature Ejaculation",1.0,1953.0,1.0,58
"Amnesia, Anterograde",1.0,1953.0,0,59
"Schizophrenia",312.0,1954.0,284.0,1
"Alcoholism",204.0,1954.0,225.0,2
"Depression",98.0,1954.0,78.0,3
"Depressive Disorder",87.0,1954.0,58.0,4
"Dementia",50.0,1954.0,49.0,5
"Aphasia",47.0,1954.0,38.0,6
"Bipolar Disorder",45.0,1954.0,41.0,7
"Obsessive-Compulsive Disorder",42.0,1954.0,45.0,8
"Psychoses, Substance-Induced",39.0,1954.0,32.0,9
"Psychoses, Alcoholic",30.0,1954.0,33.0,10
"Stuttering",22.0,1954.0,20.0,11
"Neurocirculatory Asthenia",21.0,1954.0,19.0,12
"Agnosia",20.0,1954.0,23.0,13
"Conversion Disorder",19.0,1954.0,50.0,14
"Alzheimer Disease",18.0,1954.0,16.0,15
"Delirium",17.0,1954.0,15.0,16
"Pellagra",16.0,1954.0,19.0,17
"Tay-Sachs Disease",14.0,1954.0,10.0,18
"Morphine Dependence",10.0,1954.0,7.0,19
"Hypochondriasis",9.0,1954.0,7.0,20
"Dyslexia",8.0,1954.0,12.0,21
"Anorexia Nervosa",8.0,1954.0,9.0,22
"Sexual Dysfunctions, Psychological",7.0,1954.0,11.0,23
"Conduct Disorder",7.0,1954.0,21.0,24
"Transvestism",6.0,1954.0,4.0,25
"Amnesia",6.0,1954.0,12.0,26
"Depersonalization",6.0,1954.0,5.0,27
"Stress Disorders, Post-Traumatic",6.0,1954.0,4.0,28
"Exhibitionism",5.0,1954.0,6.0,29
"Autistic Disorder",5.0,1954.0,3.0,30
"Mutism",5.0,1954.0,1.0,31
"Apraxias",4.0,1954.0,9.0,32
"Schizophrenia, Paranoid",3.0,1954.0,3.0,33
"Fetishism (Psychiatric)",3.0,1954.0,4.0,34
"Disorders of Excessive Somnolence",3.0,1954.0,2.0,35
"Gambling",3.0,1954.0,2.0,36
"Masochism",2.0,1954.0,5.0,37
"Gerstmann Syndrome",2.0,1954.0,1.0,38
"Agraphia",2.0,1954.0,3.0,39
"Heroin Dependence",2.0,1954.0,1.0,40
"Marijuana Abuse",2.0,1954.0,2.0,41
"Dissociative Identity Disorder",2.0,1954.0,1.0,42
"Transsexualism",2.0,1954.0,0,43
"Tobacco Use Disorder",1.0,1954.0,1.0,44
"Schizotypal Personality Disorder",1.0,1954.0,1.0,45
"Dyslexia, Acquired",1.0,1954.0,0,46
"Anomia",1.0,1954.0,3.0,47
"Bulimia",1.0,1954.0,1.0,48
"Attention Deficit Disorder with Hyperactivity",1.0,1954.0,1.0,49
"Amnesia, Anterograde",1.0,1954.0,1.0,50
"Pica",1.0,1954.0,2.0,51
"Stereotypic Movement Disorder",1.0,1954.0,5.0,52
"Histrionic Personality Disorder",1.0,1954.0,1.0,53
"Bruxism",1.0,1954.0,9.0,54
"Dyscalculia",1.0,1954.0,2.0,55
"Firesetting Behavior",1.0,1954.0,1.0,56
"Compulsive Personality Disorder",1.0,1954.0,1.0,57
"Schizophrenia",325.0,1955.0,312.0,1
"Alcoholism",202.0,1955.0,204.0,2
"Depression",105.0,1955.0,98.0,3
"Depressive Disorder",96.0,1955.0,87.0,4
"Dementia",51.0,1955.0,50.0,5
"Aphasia",50.0,1955.0,47.0,6
"Psychoses, Substance-Induced",40.0,1955.0,39.0,7
"Bipolar Disorder",38.0,1955.0,45.0,8
"Conversion Disorder",38.0,1955.0,19.0,9
"Psychoses, Alcoholic",36.0,1955.0,30.0,10
"Obsessive-Compulsive Disorder",35.0,1955.0,42.0,11
"Pellagra",33.0,1955.0,16.0,12
"Stuttering",27.0,1955.0,22.0,13
"Agnosia",20.0,1955.0,20.0,14
"Delirium",19.0,1955.0,17.0,15
"Alzheimer Disease",17.0,1955.0,18.0,16
"Neurocirculatory Asthenia",16.0,1955.0,21.0,17
"Tay-Sachs Disease",11.0,1955.0,14.0,18
"Conduct Disorder",11.0,1955.0,7.0,19
"Anorexia Nervosa",11.0,1955.0,8.0,20
"Sexual Dysfunctions, Psychological",8.0,1955.0,7.0,21
"Apraxias",8.0,1955.0,4.0,22
"Dyslexia",7.0,1955.0,8.0,23
"Amnesia",5.0,1955.0,6.0,24
"Transvestism",4.0,1955.0,6.0,25
"Firesetting Behavior",4.0,1955.0,1.0,26
"Masochism",4.0,1955.0,2.0,27
"Stereotypic Movement Disorder",3.0,1955.0,1.0,28
"Heroin Dependence",3.0,1955.0,2.0,29
"Bruxism",3.0,1955.0,1.0,30
"Mutism",3.0,1955.0,5.0,31
"Morphine Dependence",3.0,1955.0,10.0,32
"Schizotypal Personality Disorder",3.0,1955.0,1.0,33
"Depersonalization",3.0,1955.0,6.0,34
"Gambling",2.0,1955.0,3.0,35
"Schizophrenia, Paranoid",2.0,1955.0,3.0,36
"Agraphia",2.0,1955.0,2.0,37
"Exhibitionism",2.0,1955.0,5.0,38
"Stress Disorders, Post-Traumatic",2.0,1955.0,6.0,39
"Fetishism (Psychiatric)",1.0,1955.0,3.0,40
"Transsexualism",1.0,1955.0,2.0,41
"Hypochondriasis",1.0,1955.0,9.0,42
"Sadism",1.0,1955.0,1.0,43
"Depression, Postpartum",1.0,1955.0,1.0,44
"Dementia, Vascular",1.0,1955.0,1.0,45
"Frontotemporal Dementia",1.0,1955.0,1.0,46
"Sleep Apnea Syndromes",1.0,1955.0,1.0,47
"Akinetic Mutism",1.0,1955.0,1.0,48
"Paranoid Personality Disorder",1.0,1955.0,0,49
"Attention Deficit Disorder with Hyperactivity",1.0,1955.0,1.0,50
"Pica",1.0,1955.0,1.0,51
"Prosopagnosia",1.0,1955.0,1.0,52
"Marijuana Abuse",1.0,1955.0,2.0,53
"Amnesia, Retrograde",1.0,1955.0,1.0,54
"Autistic Disorder",1.0,1955.0,5.0,55
"Schizophrenia",338.0,1956.0,325.0,1
"Alcoholism",227.0,1956.0,202.0,2
"Depression",117.0,1956.0,105.0,3
"Depressive Disorder",103.0,1956.0,96.0,4
"Dementia",59.0,1956.0,51.0,5
"Psychoses, Alcoholic",48.0,1956.0,36.0,6
"Bipolar Disorder",47.0,1956.0,38.0,7
"Obsessive-Compulsive Disorder",36.0,1956.0,35.0,8
"Aphasia",36.0,1956.0,50.0,9
"Psychoses, Substance-Induced",36.0,1956.0,40.0,10
"Stuttering",32.0,1956.0,27.0,11
"Neurocirculatory Asthenia",23.0,1956.0,16.0,12
"Delirium",21.0,1956.0,19.0,13
"Conversion Disorder",20.0,1956.0,38.0,14
"Pellagra",18.0,1956.0,33.0,15
"Agnosia",18.0,1956.0,20.0,16
"Conduct Disorder",16.0,1956.0,11.0,17
"Anorexia Nervosa",11.0,1956.0,11.0,18
"Amnesia",11.0,1956.0,5.0,19
"Tay-Sachs Disease",11.0,1956.0,11.0,20
"Alzheimer Disease",10.0,1956.0,17.0,21
"Depersonalization",9.0,1956.0,3.0,22
"Apraxias",8.0,1956.0,8.0,23
"Dyslexia",7.0,1956.0,7.0,24
"Morphine Dependence",7.0,1956.0,3.0,25
