name,value,year,lastValue,rank
"Tobacco Use Disorder",2.0,1950.0,0,31
"Cyclothymic Disorder",2.0,1950.0,1.0,32
"Mutism",2.0,1950.0,2.0,33
"Autistic Disorder",2.0,1950.0,1.0,34
"Trichotillomania",2.0,1950.0,1.0,35
"Gambling",2.0,1950.0,1.0,36
"Histrionic Personality Disorder",1.0,1950.0,1.0,37
"Premature Ejaculation",1.0,1950.0,1.0,38
"Depersonalization",1.0,1950.0,2.0,39
"Sadism",1.0,1950.0,1.0,40
"Dyscalculia",1.0,1950.0,2.0,41
"Creutzfeldt-Jakob Syndrome",1.0,1950.0,1.0,42
"Marijuana Abuse",1.0,1950.0,1.0,43
"Dissociative Identity Disorder",1.0,1950.0,1.0,44
"Masochism",1.0,1950.0,2.0,45
"Disorders of Excessive Somnolence",1.0,1950.0,1.0,46
"Postpartum Depression",1.0,1950.0,1.0,47
"Psychoses Alcoholic",1.0,1950.0,1.0,48
"Gerstmann Syndrome",1.0,1950.0,2.0,49
"Pedophilia",1.0,1950.0,0,50
"Schizophrenia",228.0,1951.0,168.0,1
"Alcoholism",207.0,1951.0,169.0,2
"Depression",95.0,1951.0,89.0,3
"Aphasia",38.0,1951.0,35.0,4
"Bipolar Disorder",38.0,1951.0,41.0,5
"Dementia",33.0,1951.0,22.0,6
"Conversion Disorder",31.0,1951.0,24.0,7
"Pellagra",27.0,1951.0,22.0,8
"Obsessive-Compulsive Disorder",25.0,1951.0,17.0,9
"Neurocirculatory Asthenia",25.0,1951.0,15.0,10
"Stuttering",18.0,1951.0,14.0,11
"Amnesia",17.0,1951.0,14.0,12
"Agnosia",17.0,1951.0,8.0,13
"Alzheimer Disease",17.0,1951.0,6.0,14
"Dyslexia",14.0,1951.0,6.0,15
"Delirium",14.0,1951.0,19.0,16
"Psychoses Substance-Induced",13.0,1951.0,16.0,17
"Exhibitionism",11.0,1951.0,2.0,18
"Conduct Disorder",10.0,1951.0,5.0,19
"Sexual Dysfunctions",9.0,1951.0,10.0,20
"Anorexia Nervosa",8.0,1951.0,7.0,21
"Apraxias",7.0,1951.0,5.0,22
"Tay-Sachs Disease",7.0,1951.0,5.0,23
"Hypochondriasis",6.0,1951.0,8.0,24
"Psychoses Alcoholic",5.0,1951.0,1.0,25
"Depersonalization",5.0,1951.0,1.0,26
"Agraphia",5.0,1951.0,4.0,27
"Autistic Disorder",5.0,1951.0,2.0,28
"Post-Traumatic Stress Disorder",5.0,1951.0,2.0,29
"Mutism",4.0,1951.0,2.0,30
"Masochism",3.0,1951.0,1.0,31
"Kleine-Levin Syndrome",3.0,1951.0,1.0,32
"Fetishism (Psychiatric)",2.0,1951.0,2.0,33
"Gambling",2.0,1951.0,2.0,34
"Agoraphobia",2.0,1951.0,0,35
"Transvestism",2.0,1951.0,1.0,36
"Echolalia",2.0,1951.0,1.0,37
"Pica",2.0,1951.0,1.0,38
"Morphine Dependence",2.0,1951.0,3.0,39
"Gerstmann Syndrome",1.0,1951.0,1.0,40
"Tobacco Use Disorder",1.0,1951.0,2.0,41
"Stereotypic Movement Disorder",1.0,1951.0,3.0,42
"Sleep Apnea",1.0,1951.0,1.0,43
"Akinetic Mutism",1.0,1951.0,0,44
"Trichotillomania",1.0,1951.0,2.0,45
"Cyclothymic Disorder",1.0,1951.0,2.0,46
"Heroin Dependence",1.0,1951.0,0,47
"Frontotemporal Dementia",1.0,1951.0,0,48
"Schizophrenia",266.0,1952.0,228.0,1
"Alcoholism",225.0,1952.0,207.0,2
"Depression",161.0,1952.0,95.0,3
"Bipolar Disorder",48.0,1952.0,38.0,4
"Dementia",43.0,1952.0,33.0,5
"Aphasia",40.0,1952.0,38.0,6
"Conversion Disorder",37.0,1952.0,31.0,7
"Obsessive-Compulsive Disorder",36.0,1952.0,25.0,8
"Psychoses Substance-Induced",35.0,1952.0,13.0,9
"Pellagra",28.0,1952.0,27.0,10
"Agnosia",26.0,1952.0,17.0,11
"Stuttering",23.0,1952.0,18.0,12
"Delirium",21.0,1952.0,14.0,13
"Psychoses Alcoholic",20.0,1952.0,5.0,14
"Conduct Disorder",19.0,1952.0,10.0,15
"Amnesia",16.0,1952.0,17.0,16
"Neurocirculatory Asthenia",15.0,1952.0,25.0,17
"Morphine Dependence",14.0,1952.0,2.0,18
"Tay-Sachs Disease",11.0,1952.0,7.0,19
"Alzheimer Disease",10.0,1952.0,17.0,20
"Dyslexia",10.0,1952.0,14.0,21
"Bruxism",9.0,1952.0,3.0,22
"Anorexia Nervosa",9.0,1952.0,8.0,23
"Exhibitionism",8.0,1952.0,11.0,24
"Sexual Dysfunctions",8.0,1952.0,9.0,25
"Hypochondriasis",7.0,1952.0,6.0,26
"Apraxias",7.0,1952.0,7.0,27
"Depersonalization",5.0,1952.0,5.0,28
"Agraphia",5.0,1952.0,5.0,29
"Stereotypic Movement Disorder",5.0,1952.0,1.0,30
"Post-Traumatic Stress Disorder",5.0,1952.0,5.0,31
"Autistic Disorder",4.0,1952.0,5.0,32
"Schizotypal Personality Disorder",3.0,1952.0,3.0,33
"Mutism",3.0,1952.0,4.0,34
"Bulimia",3.0,1952.0,3.0,35
"Masochism",3.0,1952.0,3.0,36
"Gambling",2.0,1952.0,2.0,37
"Fetishism (Psychiatric)",2.0,1952.0,2.0,38
"Marijuana Abuse",2.0,1952.0,1.0,39
"Gerstmann Syndrome",2.0,1952.0,1.0,40
"Attention Deficit Disorder with Hyperactivity",2.0,1952.0,0,41
"Transvestism",1.0,1952.0,2.0,42
"Trichotillomania",1.0,1952.0,1.0,43
"Dyscalculia",1.0,1952.0,1.0,44
"Tobacco Use Disorder",1.0,1952.0,1.0,45
"Schizoid Personality Disorder",1.0,1952.0,0,46
"Cyclothymic Disorder",1.0,1952.0,1.0,47
"Schizophrenia",287.0,1953.0,266.0,1
"Alcoholism",225.0,1953.0,225.0,2
"Depression",136.0,1953.0,161.0,3
"Conversion Disorder",50.0,1953.0,37.0,4
"Dementia",50.0,1953.0,43.0,5
"Obsessive-Compulsive Disorder",45.0,1953.0,36.0,6
"Bipolar Disorder",41.0,1953.0,48.0,7
"Aphasia",38.0,1953.0,40.0,8
"Psychoses Alcoholic",33.0,1953.0,20.0,9
"Psychoses Substance-Induced",32.0,1953.0,35.0,10
"Agnosia",23.0,1953.0,26.0,11
"Conduct Disorder",21.0,1953.0,19.0,12
"Stuttering",20.0,1953.0,23.0,13
"Neurocirculatory Asthenia",19.0,1953.0,15.0,14
"Pellagra",19.0,1953.0,28.0,15
"Alzheimer Disease",16.0,1953.0,10.0,16
"Delirium",15.0,1953.0,21.0,17
"Amnesia",13.0,1953.0,16.0,18
"Dyslexia",12.0,1953.0,10.0,19
"Sexual Dysfunctions",11.0,1953.0,8.0,20
"Tay-Sachs Disease",10.0,1953.0,11.0,21
"Anorexia Nervosa",9.0,1953.0,9.0,22
"Apraxias",9.0,1953.0,7.0,23
"Morphine Dependence",7.0,1953.0,14.0,24
"Hypochondriasis",7.0,1953.0,7.0,25
"Exhibitionism",6.0,1953.0,8.0,26
"Stereotypic Movement Disorder",5.0,1953.0,5.0,27
"Depersonalization",5.0,1953.0,5.0,28
"Masochism",5.0,1953.0,3.0,29
"Transvestism",4.0,1953.0,1.0,30
"Fetishism (Psychiatric)",4.0,1953.0,2.0,31
"Post-Traumatic Stress Disorder",4.0,1953.0,5.0,32
"Agraphia",3.0,1953.0,5.0,33
"Autistic Disorder",3.0,1953.0,4.0,34
"Anomia",3.0,1953.0,1.0,35
"Pica",2.0,1953.0,2.0,36
"Gambling",2.0,1953.0,2.0,37
"Dyscalculia",2.0,1953.0,1.0,38
"Disorders of Excessive Somnolence",2.0,1953.0,1.0,39
"Tobacco Use Disorder",1.0,1953.0,1.0,40
"Sadism",1.0,1953.0,1.0,41
"Bulimia",1.0,1953.0,3.0,42
"Premature Ejaculation",1.0,1953.0,1.0,43
"Creutzfeldt-Jakob Syndrome",1.0,1953.0,1.0,44
"Schizotypal Personality Disorder",1.0,1953.0,3.0,45
"Agoraphobia",1.0,1953.0,2.0,46
"Histrionic Personality Disorder",1.0,1953.0,1.0,47
"Mutism",1.0,1953.0,3.0,48
"Compulsive Personality Disorder",1.0,1953.0,0,49
"Firesetting Behavior",1.0,1953.0,2.0,50
"Gerstmann Syndrome",1.0,1953.0,2.0,51
"Dissociative Identity Disorder",1.0,1953.0,1.0,52
"Attention Deficit Disorder with Hyperactivity",1.0,1953.0,2.0,53
"Schizophrenia",315.0,1954.0,287.0,1
"Alcoholism",204.0,1954.0,225.0,2
"Depression",185.0,1954.0,136.0,3
"Dementia",50.0,1954.0,50.0,4
"Aphasia",47.0,1954.0,38.0,5
"Bipolar Disorder",45.0,1954.0,41.0,6
"Obsessive-Compulsive Disorder",42.0,1954.0,45.0,7
"Psychoses Substance-Induced",39.0,1954.0,32.0,8
"Psychoses Alcoholic",30.0,1954.0,33.0,9
"Stuttering",22.0,1954.0,20.0,10
"Neurocirculatory Asthenia",21.0,1954.0,19.0,11
"Agnosia",20.0,1954.0,23.0,12
"Conversion Disorder",19.0,1954.0,50.0,13
"Alzheimer Disease",18.0,1954.0,16.0,14
"Delirium",17.0,1954.0,15.0,15
"Pellagra",16.0,1954.0,19.0,16
"Tay-Sachs Disease",14.0,1954.0,10.0,17
"Morphine Dependence",10.0,1954.0,7.0,18
"Hypochondriasis",9.0,1954.0,7.0,19
"Dyslexia",8.0,1954.0,12.0,20
"Anorexia Nervosa",8.0,1954.0,9.0,21
"Conduct Disorder",7.0,1954.0,21.0,22
"Sexual Dysfunctions",7.0,1954.0,11.0,23
"Depersonalization",6.0,1954.0,5.0,24
"Transvestism",6.0,1954.0,4.0,25
"Post-Traumatic Stress Disorder",6.0,1954.0,4.0,26
"Amnesia",6.0,1954.0,13.0,27
"Mutism",5.0,1954.0,1.0,28
"Autistic Disorder",5.0,1954.0,3.0,29
"Exhibitionism",5.0,1954.0,6.0,30
"Apraxias",4.0,1954.0,9.0,31
"Gambling",3.0,1954.0,2.0,32
"Fetishism (Psychiatric)",3.0,1954.0,4.0,33
"Disorders of Excessive Somnolence",3.0,1954.0,2.0,34
"Marijuana Abuse",2.0,1954.0,2.0,35
"Masochism",2.0,1954.0,5.0,36
"Transsexualism",2.0,1954.0,0,37
"Dissociative Identity Disorder",2.0,1954.0,1.0,38
"Heroin Dependence",2.0,1954.0,1.0,39
"Agraphia",2.0,1954.0,3.0,40
"Gerstmann Syndrome",2.0,1954.0,1.0,41
"Stereotypic Movement Disorder",1.0,1954.0,5.0,42
"Histrionic Personality Disorder",1.0,1954.0,1.0,43
"Firesetting Behavior",1.0,1954.0,1.0,44
"Schizotypal Personality Disorder",1.0,1954.0,1.0,45
"Tobacco Use Disorder",1.0,1954.0,1.0,46
"Bruxism",1.0,1954.0,9.0,47
"Pica",1.0,1954.0,2.0,48
"Attention Deficit Disorder with Hyperactivity",1.0,1954.0,1.0,49
"Anomia",1.0,1954.0,3.0,50
"Acquired Dyslexia",1.0,1954.0,0,51
"Dyscalculia",1.0,1954.0,2.0,52
"Bulimia",1.0,1954.0,1.0,53
"Compulsive Personality Disorder",1.0,1954.0,1.0,54
"Schizophrenia",327.0,1955.0,315.0,1
"Alcoholism",202.0,1955.0,204.0,2
"Depression",201.0,1955.0,185.0,3
"Dementia",52.0,1955.0,50.0,4
"Aphasia",50.0,1955.0,47.0,5
"Psychoses Substance-Induced",40.0,1955.0,39.0,6
"Bipolar Disorder",38.0,1955.0,45.0,7
"Conversion Disorder",38.0,1955.0,19.0,8
"Psychoses Alcoholic",36.0,1955.0,30.0,9
"Obsessive-Compulsive Disorder",35.0,1955.0,42.0,10
"Pellagra",33.0,1955.0,16.0,11
"Stuttering",27.0,1955.0,22.0,12
"Agnosia",20.0,1955.0,20.0,13
"Delirium",19.0,1955.0,17.0,14
"Alzheimer Disease",17.0,1955.0,18.0,15
"Neurocirculatory Asthenia",16.0,1955.0,21.0,16
"Tay-Sachs Disease",11.0,1955.0,14.0,17
"Anorexia Nervosa",11.0,1955.0,8.0,18
"Conduct Disorder",11.0,1955.0,7.0,19
"Apraxias",8.0,1955.0,4.0,20
"Sexual Dysfunctions",8.0,1955.0,7.0,21
"Dyslexia",7.0,1955.0,8.0,22
"Amnesia",6.0,1955.0,6.0,23
"Transvestism",4.0,1955.0,6.0,24
"Firesetting Behavior",4.0,1955.0,1.0,25
"Masochism",4.0,1955.0,2.0,26
"Mutism",3.0,1955.0,5.0,27
"Morphine Dependence",3.0,1955.0,10.0,28
"Stereotypic Movement Disorder",3.0,1955.0,1.0,29
"Heroin Dependence",3.0,1955.0,2.0,30
"Schizotypal Personality Disorder",3.0,1955.0,1.0,31
"Bruxism",3.0,1955.0,1.0,32
"Depersonalization",3.0,1955.0,6.0,33
"Exhibitionism",2.0,1955.0,5.0,34
"Post-Traumatic Stress Disorder",2.0,1955.0,6.0,35
"Gambling",2.0,1955.0,3.0,36
"Agraphia",2.0,1955.0,2.0,37
"Akinetic Mutism",1.0,1955.0,1.0,38
"Fetishism (Psychiatric)",1.0,1955.0,3.0,39
"Postpartum Depression",1.0,1955.0,1.0,40
"Attention Deficit Disorder with Hyperactivity",1.0,1955.0,1.0,41
"Hypochondriasis",1.0,1955.0,9.0,42
"Sadism",1.0,1955.0,1.0,43
"Pica",1.0,1955.0,1.0,44
"Autistic Disorder",1.0,1955.0,5.0,45
"Transsexualism",1.0,1955.0,2.0,46
"Sleep Apnea",1.0,1955.0,1.0,47
"Marijuana Abuse",1.0,1955.0,2.0,48
"Frontotemporal Dementia",1.0,1955.0,1.0,49
"Schizophrenia",343.0,1956.0,327.0,1
"Alcoholism",227.0,1956.0,202.0,2
"Depression",220.0,1956.0,201.0,3
"Dementia",60.0,1956.0,52.0,4
"Psychoses Alcoholic",48.0,1956.0,36.0,5
"Bipolar Disorder",47.0,1956.0,38.0,6
"Psychoses Substance-Induced",36.0,1956.0,40.0,7
"Obsessive-Compulsive Disorder",36.0,1956.0,35.0,8
"Aphasia",36.0,1956.0,50.0,9
"Stuttering",32.0,1956.0,27.0,10
"Neurocirculatory Asthenia",23.0,1956.0,16.0,11
"Delirium",21.0,1956.0,19.0,12
"Conversion Disorder",20.0,1956.0,38.0,13
"Pellagra",18.0,1956.0,33.0,14
"Agnosia",18.0,1956.0,20.0,15
"Conduct Disorder",16.0,1956.0,11.0,16
"Anorexia Nervosa",11.0,1956.0,11.0,17
"Amnesia",11.0,1956.0,6.0,18
"Tay-Sachs Disease",11.0,1956.0,11.0,19
"Alzheimer Disease",10.0,1956.0,17.0,20
"Depersonalization",9.0,1956.0,3.0,21
"Apraxias",8.0,1956.0,8.0,22
"Sexual Dysfunctions",7.0,1956.0,8.0,23
"Hypochondriasis",7.0,1956.0,1.0,24
"Morphine Dependence",7.0,1956.0,3.0,25
"Dyslexia",7.0,1956.0,7.0,26
"Transvestism",6.0,1956.0,4.0,27
"Fetishism (Psychiatric)",5.0,1956.0,1.0,28
"Autistic Disorder",5.0,1956.0,1.0,29
"Mutism",5.0,1956.0,3.0,30
"Stereotypic Movement Disorder",5.0,1956.0,3.0,31
"Exhibitionism",4.0,1956.0,2.0,32
"Masochism",4.0,1956.0,4.0,33
"Gerstmann Syndrome",3.0,1956.0,2.0,34
"Post-Traumatic Stress Disorder",3.0,1956.0,2.0,35
"Trichotillomania",2.0,1956.0,1.0,36
"Akinetic Mutism",2.0,1956.0,1.0,37
"Premature Ejaculation",2.0,1956.0,1.0,38
"Agraphia",2.0,1956.0,2.0,39
"Heroin Dependence",2.0,1956.0,3.0,40
"Pica",2.0,1956.0,1.0,41
"Cyclothymic Disorder",1.0,1956.0,1.0,42
"Borderline Personality Disorder",1.0,1956.0,0,43
"Attention Deficit Disorder with Hyperactivity",1.0,1956.0,1.0,44
"Schizoid Personality Disorder",1.0,1956.0,1.0,45
"Marijuana Abuse",1.0,1956.0,1.0,46
"Pedophilia",1.0,1956.0,1.0,47
"Gambling",1.0,1956.0,2.0,48
"Dyscalculia",1.0,1956.0,1.0,49
"Transsexualism",1.0,1956.0,1.0,50
"Dissociative Identity Disorder",1.0,1956.0,2.0,51
"Anomia",1.0,1956.0,1.0,52
"Schizophrenia",418.0,1957.0,343.0,1
"Alcoholism",231.0,1957.0,227.0,2
"Depression",209.0,1957.0,220.0,3
"Dementia",69.0,1957.0,60.0,4
"Aphasia",55.0,1957.0,36.0,5
"Obsessive-Compulsive Disorder",55.0,1957.0,36.0,6
"Bipolar Disorder",48.0,1957.0,47.0,7
"Psychoses Substance-Induced",38.0,1957.0,36.0,8
"Psychoses Alcoholic",37.0,1957.0,48.0,9
"Stuttering",29.0,1957.0,32.0,10
"Neurocirculatory Asthenia",28.0,1957.0,23.0,11
"Agnosia",20.0,1957.0,18.0,12
"Pellagra",17.0,1957.0,18.0,13
"Conversion Disorder",17.0,1957.0,20.0,14
"Tay-Sachs Disease",15.0,1957.0,11.0,15
"Conduct Disorder",13.0,1957.0,16.0,16
"Amnesia",11.0,1957.0,11.0,17
"Anorexia Nervosa",10.0,1957.0,11.0,18
"Autistic Disorder",10.0,1957.0,5.0,19
"Alzheimer Disease",10.0,1957.0,10.0,20
"Dyslexia",9.0,1957.0,7.0,21
"Transvestism",9.0,1957.0,6.0,22
