name,value,year,lastValue,rank
"Fox-Fordyce Disease",2.0,1945.0,0,122
"Arthritis, Juvenile",2.0,1945.0,0,123
"Periostitis",2.0,1945.0,0,124
"Tracheitis",2.0,1945.0,0,125
"Spondylitis, Ankylosing",2.0,1945.0,0,126
"Waterhouse-Friderichsen Syndrome",2.0,1945.0,0,127
"Nasopharyngitis",2.0,1945.0,0,128
"Neutropenia",2.0,1945.0,0,129
"Dermatitis, Occupational",2.0,1945.0,0,130
"Frontal Sinusitis",2.0,1945.0,0,131
"Gastroenteritis",2.0,1945.0,0,132
"Leukorrhea",2.0,1945.0,0,133
"Crohn Disease",2.0,1945.0,0,134
"Pulpitis",2.0,1945.0,0,135
"Dry Socket",2.0,1945.0,0,136
"Maxillary Sinusitis",2.0,1945.0,0,137
"Gingivitis",2.0,1945.0,0,138
"Croup",2.0,1945.0,0,139
"Stomatitis, Aphthous",2.0,1945.0,0,140
"Acrodermatitis",2.0,1945.0,0,141
"Iritis",1.0,1945.0,0,142
"Tietze's Syndrome",1.0,1945.0,0,143
"Paget's Disease, Mammary",1.0,1945.0,0,144
"Glossitis",1.0,1945.0,0,145
"Reflex Sympathetic Dystrophy",1.0,1945.0,0,146
"Lymphangitis",1.0,1945.0,0,147
"Lichenoid Eruptions",1.0,1945.0,0,148
"Facial Nerve Diseases",1.0,1945.0,0,149
"Orchitis",1.0,1945.0,0,150
"Salpingitis",1.0,1945.0,0,151
"Gout",1.0,1945.0,0,152
"Dandruff",1.0,1945.0,0,153
"Synovitis",1.0,1945.0,0,154
"Vitiligo",1.0,1945.0,0,155
"Ethmoid Sinusitis",1.0,1945.0,0,156
"Arachnoiditis",1.0,1945.0,0,157
"Berylliosis",1.0,1945.0,0,158
"Sciatic Neuropathy",1.0,1945.0,0,159
"Panniculitis, Nodular Nonsuppurative",1.0,1945.0,0,160
"Blepharitis",1.0,1945.0,0,161
"Otomycosis",1.0,1945.0,0,162
"Paronychia",1.0,1945.0,0,163
"Osteochondritis Dissecans",1.0,1945.0,0,164
"Pericoronitis",1.0,1945.0,0,165
"Aggressive Periodontitis",1.0,1945.0,0,166
"Vulvovaginitis",1.0,1945.0,0,167
"Bell Palsy",1.0,1945.0,0,168
"Tonsillitis",1.0,1945.0,0,169
"Parametritis",1.0,1945.0,0,170
"Lymphadenitis",1.0,1945.0,0,171
"Panniculitis",1.0,1945.0,0,172
"Urethritis",1.0,1945.0,0,173
"Vasculitis",1.0,1945.0,0,174
"Pericarditis, Constrictive",1.0,1945.0,0,175
"Pulmonary Fibrosis",1.0,1945.0,0,176
"Retinitis Pigmentosa",1.0,1945.0,1.0,177
"Petrositis",1.0,1945.0,0,178
"Prostatitis",1.0,1945.0,0,179
"Esophagitis",1.0,1945.0,0,180
"Ludwig's Angina",1.0,1945.0,0,181
"Purpura, Thrombocytopenic",1.0,1945.0,0,182
"Mononeuropathies",1.0,1945.0,0,183
"Keratitis, Dendritic",1.0,1945.0,0,184
"Sjogren's Syndrome",1.0,1945.0,0,185
"Leukoencephalitis, Acute Hemorrhagic",1.0,1945.0,0,186
"Rhinitis, Allergic",1.0,1945.0,0,187
"Shwartzman Phenomenon",1.0,1945.0,0,188
"Anaphylaxis",243.0,1946.0,73.0,1
"Arthritis",213.0,1946.0,38.0,2
"Meningitis",190.0,1946.0,60.0,3
"Rheumatic Fever",183.0,1946.0,65.0,4
"Endocarditis",148.0,1946.0,26.0,5
"Ulcer",143.0,1946.0,63.0,6
"Osteomyelitis",126.0,1946.0,54.0,7
"Sepsis",114.0,1946.0,50.0,8
"Dermatitis",112.0,1946.0,40.0,9
"Asthma",104.0,1946.0,24.0,10
"Appendicitis",93.0,1946.0,26.0,11
"Pneumoconiosis",72.0,1946.0,31.0,12
"Sarcoidosis",70.0,1946.0,32.0,13
"Nephritis",70.0,1946.0,45.0,14
"Arthritis, Rheumatoid",69.0,1946.0,19.0,15
"Encephalitis",66.0,1946.0,41.0,16
"Dermatitis, Contact",60.0,1946.0,18.0,17
"Neuritis",60.0,1946.0,11.0,18
"Hepatitis",60.0,1946.0,18.0,19
"Pemphigus",54.0,1946.0,18.0,20
"Lichen Planus",54.0,1946.0,16.0,21
"Peritonitis",53.0,1946.0,10.0,22
"Anemia, Pernicious",53.0,1946.0,18.0,23
"Urticaria",48.0,1946.0,13.0,24
"Parotitis",47.0,1946.0,13.0,25
"Endometriosis",46.0,1946.0,8.0,26
"Scleroderma, Systemic",46.0,1946.0,7.0,27
"Osteitis",45.0,1946.0,16.0,28
"Scleroderma, Localized",45.0,1946.0,6.0,29
"Graves Disease",43.0,1946.0,16.0,30
"Encephalomyelitis",42.0,1946.0,9.0,31
"Celiac Disease",41.0,1946.0,9.0,32
"Pericarditis",41.0,1946.0,19.0,33
"Colitis, Ulcerative",41.0,1946.0,10.0,34
"Otosclerosis",40.0,1946.0,9.0,35
"Rhinitis",40.0,1946.0,11.0,36
"Psoriasis",39.0,1946.0,23.0,37
"Endophthalmitis",39.0,1946.0,8.0,38
"Polyarteritis Nodosa",38.0,1946.0,10.0,39
"Thrombophlebitis",37.0,1946.0,9.0,40
"Gingivitis, Necrotizing Ulcerative",37.0,1946.0,12.0,41
"Conjunctivitis",36.0,1946.0,5.0,42
"Rhinitis, Allergic, Seasonal",34.0,1946.0,5.0,43
"Pancreatitis",30.0,1946.0,10.0,44
"Myocarditis",28.0,1946.0,8.0,45
"Stomatitis",28.0,1946.0,19.0,46
"Myasthenia Gravis",27.0,1946.0,3.0,47
"Myelitis",27.0,1946.0,2.0,48
"Glomerulonephritis",27.0,1946.0,11.0,49
"Multiple Sclerosis",25.0,1946.0,5.0,50
"Thromboangiitis Obliterans",24.0,1946.0,6.0,51
"Mastitis",24.0,1946.0,3.0,52
"Scurvy",24.0,1946.0,9.0,53
"Guillain-Barre Syndrome",24.0,1946.0,6.0,54
"Optic Neuritis",24.0,1946.0,4.0,55
"Disorders of Sex Development",24.0,1946.0,6.0,56
"Phlebitis",23.0,1946.0,7.0,57
"Dermatitis Herpetiformis",22.0,1946.0,9.0,58
"Parapsoriasis",22.0,1946.0,6.0,59
"Mastoiditis",22.0,1946.0,6.0,60
"Periodontitis",21.0,1946.0,7.0,61
"Rhinitis, Vasomotor",21.0,1946.0,4.0,62
"Gastritis",21.0,1946.0,9.0,63
"Cellulitis",21.0,1946.0,6.0,64
"Sinusitis",21.0,1946.0,8.0,65
"Keratoconjunctivitis",20.0,1946.0,4.0,66
"Folliculitis",20.0,1946.0,4.0,67
"Pharyngitis",20.0,1946.0,7.0,68
"Cholecystitis",19.0,1946.0,2.0,69
"Retinitis",19.0,1946.0,5.0,70
"Neurodermatitis",19.0,1946.0,3.0,71
"Keratitis",19.0,1946.0,10.0,72
"Purpura, Schoenlein-Henoch",18.0,1946.0,8.0,73
"Arthritis, Reactive",18.0,1946.0,5.0,74
"Crohn Disease",17.0,1946.0,2.0,75
"Myositis",17.0,1946.0,3.0,76
"Pharyngeal Diseases",17.0,1946.0,13.0,77
"Chorea",17.0,1946.0,7.0,78
"Osteochondritis",16.0,1946.0,3.0,79
"Colitis",16.0,1946.0,9.0,80
"Food Hypersensitivity",16.0,1946.0,3.0,81
"Addison Disease",16.0,1946.0,6.0,82
"Fibrous Dysplasia of Bone",16.0,1946.0,7.0,83
"Raynaud Disease",15.0,1946.0,4.0,84
"Gout",15.0,1946.0,1.0,85
"Dermatomyositis",15.0,1946.0,5.0,86
"Urethritis",15.0,1946.0,1.0,87
"Pyoderma",15.0,1946.0,7.0,88
"Tonsillitis",14.0,1946.0,1.0,89
"Purpura, Thrombocytopenic",14.0,1946.0,1.0,90
"Otitis",14.0,1946.0,13.0,91
"Gastroenteritis",13.0,1946.0,2.0,92
"Mediastinitis",13.0,1946.0,9.0,93
"Meniere Disease",13.0,1946.0,4.0,94
"Diverticulitis",12.0,1946.0,2.0,95
"Tuberculosis, Laryngeal",12.0,1946.0,7.0,96
"Dermatitis, Seborrheic",12.0,1946.0,4.0,97
"Granuloma Annulare",12.0,1946.0,5.0,98
"Osteoarthritis",12.0,1946.0,5.0,99
"Dermatitis, Occupational",12.0,1946.0,2.0,100
"Erythema Nodosum",12.0,1946.0,9.0,101
"Ophthalmia, Sympathetic",11.0,1946.0,1.0,102
"Acrodermatitis",11.0,1946.0,2.0,103
"Retinitis Pigmentosa",11.0,1946.0,1.0,104
"Vaginitis",11.0,1946.0,3.0,105
"Stomatitis, Aphthous",11.0,1946.0,2.0,106
"Iridocyclitis",11.0,1946.0,4.0,107
"Rhinitis, Allergic",11.0,1946.0,1.0,108
"Uveitis",11.0,1946.0,0,109
"Perinephritis",10.0,1946.0,7.0,110
"Bronchitis",10.0,1946.0,5.0,111
"Pyelonephritis",10.0,1946.0,2.0,112
"Waterhouse-Friderichsen Syndrome",10.0,1946.0,2.0,113
"Dermatitis, Atopic",10.0,1946.0,3.0,114
"Bursitis",10.0,1946.0,0,115
"Behcet Syndrome",9.0,1946.0,0,116
"Iritis",9.0,1946.0,1.0,117
"Spondylitis, Ankylosing",9.0,1946.0,2.0,118
"Meningoencephalitis",9.0,1946.0,6.0,119
"Epididymitis",9.0,1946.0,4.0,120
"Fibromyalgia",9.0,1946.0,2.0,121
"Lichenoid Eruptions",9.0,1946.0,1.0,122
"Lymphangitis",9.0,1946.0,1.0,123
"Gingivitis",8.0,1946.0,2.0,124
"Orchitis",8.0,1946.0,1.0,125
"Giant Cell Arteritis",8.0,1946.0,0,126
"Leukorrhea",8.0,1946.0,2.0,127
"Thyroiditis",8.0,1946.0,0,128
"Vulvovaginitis",8.0,1946.0,1.0,129
"Cystitis",8.0,1946.0,3.0,130
"Lichen Sclerosus et Atrophicus",7.0,1946.0,2.0,131
"Frontal Sinusitis",7.0,1946.0,2.0,132
"Prostatitis",7.0,1946.0,1.0,133
"Noma",7.0,1946.0,6.0,134
"Alopecia Areata",7.0,1946.0,2.0,135
"Panniculitis",7.0,1946.0,1.0,136
"Empyema, Pleural",7.0,1946.0,5.0,137
"Pyelitis",6.0,1946.0,0,138
"Arthritis, Juvenile",6.0,1946.0,2.0,139
"Pulmonary Eosinophilia",6.0,1946.0,5.0,140
"Maxillary Sinusitis",6.0,1946.0,2.0,141
"Hashimoto Disease",6.0,1946.0,0,142
"Myelitis, Transverse",6.0,1946.0,0,143
"Periarthritis",6.0,1946.0,0,144
"Glossitis",6.0,1946.0,1.0,145
"Pelvic Inflammatory Disease",6.0,1946.0,0,146
"Nasopharyngitis",6.0,1946.0,2.0,147
"Lymphadenitis",6.0,1946.0,1.0,148
"Arachnoiditis",6.0,1946.0,1.0,149
"Osteochondritis Dissecans",5.0,1946.0,1.0,150
"Brachial Plexus Neuritis",5.0,1946.0,2.0,151
"Pericarditis, Constrictive",5.0,1946.0,1.0,152
"Keratoconjunctivitis Sicca",5.0,1946.0,0,153
"Neutropenia",5.0,1946.0,2.0,154
"Pityriasis Lichenoides",5.0,1946.0,5.0,155
"Reflex Sympathetic Dystrophy",5.0,1946.0,1.0,156
"Salpingitis",5.0,1946.0,1.0,157
"Rhinitis, Atrophic",5.0,1946.0,4.0,158
"Uterine Cervicitis",5.0,1946.0,0,159
"Pulpitis",5.0,1946.0,2.0,160
"Erysipelas",5.0,1946.0,0,161
"Fibrous Dysplasia, Polyostotic",4.0,1946.0,0,162
"Tenosynovitis",4.0,1946.0,2.0,163
"Hepatitis, Chronic",4.0,1946.0,0,164
"Pulmonary Fibrosis",4.0,1946.0,1.0,165
"Dacryocystitis",4.0,1946.0,0,166
"Vulvitis",4.0,1946.0,0,167
"Otomycosis",4.0,1946.0,1.0,168
"Vitiligo",4.0,1946.0,1.0,169
"Fox-Fordyce Disease",4.0,1946.0,2.0,170
"Paronychia",4.0,1946.0,1.0,171
"Paget's Disease, Mammary",3.0,1946.0,1.0,172
"Cystitis, Interstitial",3.0,1946.0,0,173
"Bronchitis, Chronic",3.0,1946.0,0,174
"Sjogren's Syndrome",3.0,1946.0,1.0,175
"Dermatitis, Phototoxic",3.0,1946.0,0,176
"Glossopharyngeal Nerve Diseases",3.0,1946.0,0,177
"Aortic Arch Syndromes",3.0,1946.0,0,178
"Chorioretinitis",3.0,1946.0,0,179
"Dermatitis, Allergic Contact",3.0,1946.0,0,180
"Endometritis",3.0,1946.0,0,181
"Pemphigoid, Benign Mucous Membrane",3.0,1946.0,0,182
"Labyrinthitis",3.0,1946.0,0,183
"Facial Hemiatrophy",3.0,1946.0,0,184
"Shwartzman Phenomenon",3.0,1946.0,1.0,185
"Petrositis",3.0,1946.0,1.0,186
"Ludwig's Angina",3.0,1946.0,1.0,187
"Periostitis",3.0,1946.0,2.0,188
"Pyomyositis",3.0,1946.0,0,189
"Scleroderma, Diffuse",3.0,1946.0,0,190
"Balanitis Xerotica Obliterans",3.0,1946.0,0,191
"Spondylitis",3.0,1946.0,0,192
"Cholangitis",3.0,1946.0,2.0,193
"Choroiditis",3.0,1946.0,0,194
"Panniculitis, Nodular Nonsuppurative",3.0,1946.0,1.0,195
"Pemphigoid Gestationis",3.0,1946.0,0,196
"Blepharitis",3.0,1946.0,1.0,197
"Systemic Vasculitis",2.0,1946.0,0,198
"Granuloma, Laryngeal",2.0,1946.0,0,199
"Encephalomyelitis, Acute Disseminated",2.0,1946.0,0,200
"Osteochondrosis",2.0,1946.0,0,201
"Orbital Cellulitis",2.0,1946.0,0,202
"Lupus Erythematosus, Discoid",2.0,1946.0,0,203
"Retinal Vasculitis",2.0,1946.0,1.0,204
"Ileitis",2.0,1946.0,0,205
"Esophagitis",2.0,1946.0,1.0,206
"Hemoglobinuria, Paroxysmal",2.0,1946.0,2.0,207
"Bell Palsy",2.0,1946.0,1.0,208
"Liver Cirrhosis, Biliary",2.0,1946.0,3.0,209
"Scleritis",2.0,1946.0,0,210
"Aortitis",2.0,1946.0,0,211
"Mikulicz' Disease",2.0,1946.0,3.0,212
"Eczema, Dyshidrotic",2.0,1946.0,0,213
"Tendinopathy",2.0,1946.0,0,214
"Purpura, Thrombocytopenic, Idiopathic",2.0,1946.0,0,215
"Sciatic Neuropathy",2.0,1946.0,1.0,216
"Vasculitis",2.0,1946.0,1.0,217
"Neuromyelitis Optica",2.0,1946.0,0,218
"Epidermolysis Bullosa Acquisita",2.0,1946.0,0,219
"Pneumonia, Lipid",1.0,1946.0,0,220
"Tracheitis",1.0,1946.0,2.0,221
"Hepatitis, Alcoholic",1.0,1946.0,0,222
"Cheilitis",1.0,1946.0,0,223
"Usher Syndromes",1.0,1946.0,0,224
"Nephritis, Interstitial",1.0,1946.0,0,225
"Gastritis, Hypertrophic",1.0,1946.0,0,226
"Polymyositis",1.0,1946.0,0,227
"Diabetes Mellitus, Type 1",1.0,1946.0,0,228
"Dry Socket",1.0,1946.0,2.0,229
"Arthritis, Gouty",1.0,1946.0,0,230
"Keratitis, Dendritic",1.0,1946.0,1.0,231
"Arthritis, Psoriatic",1.0,1946.0,0,232
"Pericoronitis",1.0,1946.0,1.0,233
"Croup",1.0,1946.0,2.0,234
"Mesenteric Lymphadenitis",1.0,1946.0,3.0,235
"Epiglottitis",1.0,1946.0,0,236
"Synovitis",1.0,1946.0,1.0,237
"Parametritis",1.0,1946.0,1.0,238
"Pemphigoid, Bullous",1.0,1946.0,0,239
"Balanitis",1.0,1946.0,0,240
"Laryngitis",1.0,1946.0,4.0,241
"Diverticulitis, Colonic",1.0,1946.0,0,242
"Vasculitis, Central Nervous System",1.0,1946.0,0,243
"Ethmoid Sinusitis",1.0,1946.0,1.0,244
"Mononeuropathies",1.0,1946.0,1.0,245
"Kidney Papillary Necrosis",1.0,1946.0,0,246
"Photosensitivity Disorders",1.0,1946.0,0,247
"Diffuse Cerebral Sclerosis of Schilder",1.0,1946.0,0,248
"Vasculitis, Leukocytoclastic, Cutaneous",1.0,1946.0,0,249
"Granuloma, Foreign-Body",1.0,1946.0,0,250
"Duodenitis",1.0,1946.0,0,251
"Gastritis, Atrophic",1.0,1946.0,0,252
"Tietze's Syndrome",1.0,1946.0,1.0,253
"De Quervain Disease",1.0,1946.0,0,254
"Panophthalmitis",1.0,1946.0,0,255
"Kartagener Syndrome",1.0,1946.0,0,256
"Uveitis, Posterior",1.0,1946.0,0,257
"Nephrosis, Lipoid",1.0,1946.0,0,258
"Papilledema",1.0,1946.0,0,259
"Felty Syndrome",1.0,1946.0,0,260
"Bronchiolitis",1.0,1946.0,0,261
"Oophoritis",1.0,1946.0,0,262
"Anaphylaxis",250.0,1947.0,243.0,1
"Meningitis",229.0,1947.0,190.0,2
"Arthritis",226.0,1947.0,213.0,3
"Rheumatic Fever",180.0,1947.0,183.0,4
"Ulcer",153.0,1947.0,143.0,5
"Asthma",144.0,1947.0,104.0,6
"Osteomyelitis",126.0,1947.0,126.0,7
"Appendicitis",120.0,1947.0,93.0,8
"Endocarditis",114.0,1947.0,148.0,9
"Dermatitis",110.0,1947.0,112.0,10
"Encephalitis",101.0,1947.0,66.0,11
"Sepsis",91.0,1947.0,114.0,12
"Arthritis, Rheumatoid",88.0,1947.0,69.0,13
"Nephritis",84.0,1947.0,70.0,14
"Anemia, Pernicious",81.0,1947.0,53.0,15
"Hepatitis",80.0,1947.0,60.0,16
"Peritonitis",73.0,1947.0,53.0,17
"Neuritis",72.0,1947.0,60.0,18
"Pneumoconiosis",68.0,1947.0,72.0,19
"Sarcoidosis",66.0,1947.0,70.0,20
"Otosclerosis",55.0,1947.0,40.0,21
"Celiac Disease",53.0,1947.0,41.0,22
"Myocarditis",51.0,1947.0,28.0,23
"Graves Disease",49.0,1947.0,43.0,24
"Pancreatitis",46.0,1947.0,30.0,25
"Pemphigus",46.0,1947.0,54.0,26
"Colitis, Ulcerative",46.0,1947.0,41.0,27
"Rhinitis, Allergic, Seasonal",45.0,1947.0,34.0,28
"Endometriosis",41.0,1947.0,46.0,29
"Psoriasis",41.0,1947.0,39.0,30
"Mastoiditis",41.0,1947.0,22.0,31
"Urticaria",40.0,1947.0,48.0,32
"Thrombophlebitis",40.0,1947.0,37.0,33
"Pericarditis",38.0,1947.0,41.0,34
"Glomerulonephritis",38.0,1947.0,27.0,35
"Osteitis",37.0,1947.0,45.0,36
"Mastitis",36.0,1947.0,24.0,37
"Polyarteritis Nodosa",35.0,1947.0,38.0,38
"Scleroderma, Systemic",35.0,1947.0,46.0,39
"Scleroderma, Localized",35.0,1947.0,45.0,40
"Stomatitis",35.0,1947.0,28.0,41
"Lichen Planus",35.0,1947.0,54.0,42
"Encephalomyelitis",34.0,1947.0,42.0,43
"Multiple Sclerosis",34.0,1947.0,25.0,44
"Colitis",34.0,1947.0,16.0,45
"Gingivitis, Necrotizing Ulcerative",33.0,1947.0,37.0,46
"Sinusitis",32.0,1947.0,21.0,47
"Rhinitis",32.0,1947.0,40.0,48
"Gastroenteritis",32.0,1947.0,13.0,49
"Addison Disease",31.0,1947.0,16.0,50
"Scurvy",31.0,1947.0,24.0,51
"Parotitis",31.0,1947.0,47.0,52
"Myasthenia Gravis",30.0,1947.0,27.0,53
"Dermatitis, Contact",29.0,1947.0,60.0,54
"Thromboangiitis Obliterans",28.0,1947.0,24.0,55
"Osteochondritis",25.0,1947.0,16.0,56
"Endophthalmitis",25.0,1947.0,39.0,57
"Optic Neuritis",25.0,1947.0,24.0,58
"Pyoderma",25.0,1947.0,15.0,59
"Purpura, Schoenlein-Henoch",25.0,1947.0,18.0,60
"Phlebitis",25.0,1947.0,23.0,61
"Arthritis, Reactive",25.0,1947.0,18.0,62
"Crohn Disease",22.0,1947.0,17.0,63
"Bronchitis",22.0,1947.0,10.0,64
"Guillain-Barre Syndrome",21.0,1947.0,24.0,65
"Pharyngitis",21.0,1947.0,20.0,66
"Pyelonephritis",21.0,1947.0,10.0,67
"Gastritis",21.0,1947.0,21.0,68
"Dermatitis, Atopic",21.0,1947.0,10.0,69
"Conjunctivitis",21.0,1947.0,36.0,70
"Keratitis",20.0,1947.0,19.0,71
"Cholecystitis",19.0,1947.0,19.0,72
"Disorders of Sex Development",19.0,1947.0,24.0,73
"Erythema Nodosum",18.0,1947.0,12.0,74
"Spondylitis, Ankylosing",18.0,1947.0,9.0,75
"Pharyngeal Diseases",17.0,1947.0,17.0,76
"Osteoarthritis",17.0,1947.0,12.0,77
"Myositis",17.0,1947.0,17.0,78
"Dermatitis Herpetiformis",17.0,1947.0,22.0,79
"Purpura, Thrombocytopenic",17.0,1947.0,14.0,80
"Retinitis",17.0,1947.0,19.0,81
"Meniere Disease",17.0,1947.0,13.0,82
"Food Hypersensitivity",16.0,1947.0,16.0,83
"Parapsoriasis",16.0,1947.0,22.0,84
"Folliculitis",15.0,1947.0,20.0,85
"Dermatitis, Seborrheic",15.0,1947.0,12.0,86
"Meningoencephalitis",15.0,1947.0,9.0,87
"Cellulitis",14.0,1947.0,21.0,88
"Uveitis",14.0,1947.0,11.0,89
"Chorea",14.0,1947.0,17.0,90
"Dermatomyositis",14.0,1947.0,15.0,91
"Gout",14.0,1947.0,15.0,92
"Tuberculosis, Laryngeal",14.0,1947.0,12.0,93
"Urethritis",14.0,1947.0,15.0,94
"Retinitis Pigmentosa",13.0,1947.0,11.0,95
