name,value,year,lastValue,rank
"Waterhouse-Friderichsen Syndrome",12.0,1946.0,2.0,117
"Rhinitis, Allergic",12.0,1946.0,1.0,118
"Uveitis",11.0,1946.0,0.0,119
"Spondylitis, Ankylosing",11.0,1946.0,2.0,120
"Pulmonary Eosinophilia",11.0,1946.0,5.0,121
"Fibromyalgia",11.0,1946.0,2.0,122
"Cystitis",11.0,1946.0,3.0,123
"Leukorrhea",10.0,1946.0,2.0,124
"Lichenoid Eruptions",10.0,1946.0,1.0,125
"Iritis",10.0,1946.0,1.0,126
"Bursitis",10.0,1946.0,0.0,127
"Lymphangitis",10.0,1946.0,1.0,128
"Pityriasis Lichenoides",10.0,1946.0,5.0,129
"Gingivitis",10.0,1946.0,2.0,130
"Behcet Syndrome",9.0,1946.0,0.0,131
"Alopecia Areata",9.0,1946.0,2.0,132
"Vulvovaginitis",9.0,1946.0,1.0,133
"Rhinitis, Atrophic",9.0,1946.0,4.0,134
"Frontal Sinusitis",9.0,1946.0,2.0,135
"Lichen Sclerosus et Atrophicus",9.0,1946.0,2.0,136
"Orchitis",9.0,1946.0,1.0,137
"Panniculitis",8.0,1946.0,1.0,138
"Arthritis, Juvenile",8.0,1946.0,2.0,139
"Thyroiditis",8.0,1946.0,0.0,140
"Giant Cell Arteritis",8.0,1946.0,0.0,141
"Prostatitis",8.0,1946.0,1.0,142
"Maxillary Sinusitis",8.0,1946.0,2.0,143
"Nasopharyngitis",8.0,1946.0,2.0,144
"Pulpitis",7.0,1946.0,2.0,145
"Arachnoiditis",7.0,1946.0,1.0,146
"Brachial Plexus Neuritis",7.0,1946.0,2.0,147
"Glossitis",7.0,1946.0,1.0,148
"Neutropenia",7.0,1946.0,2.0,149
"Lymphadenitis",7.0,1946.0,1.0,150
"Osteochondritis Dissecans",6.0,1946.0,1.0,151
"Pericarditis, Constrictive",6.0,1946.0,1.0,152
"Pyelitis",6.0,1946.0,0.0,153
"Pelvic Inflammatory Disease",6.0,1946.0,0.0,154
"Tenosynovitis",6.0,1946.0,2.0,155
"Reflex Sympathetic Dystrophy",6.0,1946.0,1.0,156
"Fox-Fordyce Disease",6.0,1946.0,2.0,157
"Periarthritis",6.0,1946.0,0.0,158
"Myelitis, Transverse",6.0,1946.0,0.0,159
"Salpingitis",6.0,1946.0,1.0,160
"Hashimoto Disease",6.0,1946.0,0.0,161
"Pulmonary Fibrosis",5.0,1946.0,1.0,162
"Erysipelas",5.0,1946.0,0.0,163
"Liver Cirrhosis, Biliary",5.0,1946.0,3.0,164
"Cholangitis",5.0,1946.0,2.0,165
"Laryngitis",5.0,1946.0,4.0,166
"Mikulicz' Disease",5.0,1946.0,3.0,167
"Uterine Cervicitis",5.0,1946.0,0.0,168
"Vitiligo",5.0,1946.0,1.0,169
"Paronychia",5.0,1946.0,1.0,170
"Keratoconjunctivitis Sicca",5.0,1946.0,0.0,171
"Otomycosis",5.0,1946.0,1.0,172
"Periostitis",5.0,1946.0,2.0,173
"Vulvitis",4.0,1946.0,0.0,174
"Blepharitis",4.0,1946.0,1.0,175
"Shwartzman Phenomenon",4.0,1946.0,1.0,176
"Dacryocystitis",4.0,1946.0,0.0,177
"Paget's Disease, Mammary",4.0,1946.0,1.0,178
"Hemoglobinuria, Paroxysmal",4.0,1946.0,2.0,179
"Fibrous Dysplasia, Polyostotic",4.0,1946.0,0.0,180
"Mesenteric Lymphadenitis",4.0,1946.0,3.0,181
"Panniculitis, Nodular Nonsuppurative",4.0,1946.0,1.0,182
"Hepatitis, Chronic",4.0,1946.0,0.0,183
"Sjogren's Syndrome",4.0,1946.0,1.0,184
"Petrositis",4.0,1946.0,1.0,185
"Ludwig's Angina",4.0,1946.0,1.0,186
"Bronchitis, Chronic",3.0,1946.0,0.0,187
"Vasculitis",3.0,1946.0,1.0,188
"Spondylitis",3.0,1946.0,0.0,189
"Dermatitis, Phototoxic",3.0,1946.0,0.0,190
"Chorioretinitis",3.0,1946.0,0.0,191
"Balanitis Xerotica Obliterans",3.0,1946.0,0.0,192
"Sciatic Neuropathy",3.0,1946.0,1.0,193
"Labyrinthitis",3.0,1946.0,0.0,194
"Retinal Vasculitis",3.0,1946.0,1.0,195
"Pemphigoid Gestationis",3.0,1946.0,0.0,196
"Cystitis, Interstitial",3.0,1946.0,0.0,197
"Pyomyositis",3.0,1946.0,0.0,198
"Dermatitis, Allergic Contact",3.0,1946.0,0.0,199
"Scleroderma, Diffuse",3.0,1946.0,0.0,200
"Dry Socket",3.0,1946.0,2.0,201
"Facial Hemiatrophy",3.0,1946.0,0.0,202
"Choroiditis",3.0,1946.0,0.0,203
"Endometritis",3.0,1946.0,0.0,204
"Aortic Arch Syndromes",3.0,1946.0,0.0,205
"Croup",3.0,1946.0,2.0,206
"Tracheitis",3.0,1946.0,2.0,207
"Pemphigoid, Benign Mucous Membrane",3.0,1946.0,0.0,208
"Glossopharyngeal Nerve Diseases",3.0,1946.0,0.0,209
"Bell Palsy",3.0,1946.0,1.0,210
"Esophagitis",3.0,1946.0,1.0,211
"Orbital Cellulitis",2.0,1946.0,0.0,212
"Granuloma, Laryngeal",2.0,1946.0,0.0,213
"Mononeuropathies",2.0,1946.0,1.0,214
"Synovitis",2.0,1946.0,1.0,215
"Purpura, Thrombocytopenic, Idiopathic",2.0,1946.0,0.0,216
"Encephalomyelitis, Acute Disseminated",2.0,1946.0,0.0,217
"Neuromyelitis Optica",2.0,1946.0,0.0,218
"Parametritis",2.0,1946.0,1.0,219
"Ileitis",2.0,1946.0,0.0,220
"Eczema, Dyshidrotic",2.0,1946.0,0.0,221
"Scleritis",2.0,1946.0,0.0,222
"Keratitis, Dendritic",2.0,1946.0,1.0,223
"Aortitis",2.0,1946.0,0.0,224
"Pericoronitis",2.0,1946.0,1.0,225
"Tendinopathy",2.0,1946.0,0.0,226
"Epidermolysis Bullosa Acquisita",2.0,1946.0,0.0,227
"Tietze's Syndrome",2.0,1946.0,1.0,228
"Lupus Erythematosus, Discoid",2.0,1946.0,0.0,229
"Systemic Vasculitis",2.0,1946.0,0.0,230
"Ethmoid Sinusitis",2.0,1946.0,1.0,231
"Osteochondrosis",2.0,1946.0,0.0,232
"Vasculitis, Central Nervous System",1.0,1946.0,0.0,233
"Pneumonia, Lipid",1.0,1946.0,0.0,234
"Hepatitis, Alcoholic",1.0,1946.0,0.0,235
"Uveitis, Posterior",1.0,1946.0,0.0,236
"Bronchiolitis",1.0,1946.0,0.0,237
"Arthritis, Gouty",1.0,1946.0,0.0,238
"Photosensitivity Disorders",1.0,1946.0,0.0,239
"Polymyositis",1.0,1946.0,0.0,240
"Vasculitis, Leukocytoclastic, Cutaneous",1.0,1946.0,0.0,241
"Duodenitis",1.0,1946.0,0.0,242
"Nephrosis, Lipoid",1.0,1946.0,0.0,243
"Nephritis, Interstitial",1.0,1946.0,0.0,244
"Diabetes Mellitus, Type 1",1.0,1946.0,0.0,245
"Diffuse Cerebral Sclerosis of Schilder",1.0,1946.0,0.0,246
"De Quervain Disease",1.0,1946.0,0.0,247
"Gastritis, Hypertrophic",1.0,1946.0,0.0,248
"Usher Syndromes",1.0,1946.0,0.0,249
"Gastritis, Atrophic",1.0,1946.0,0.0,250
"Oophoritis",1.0,1946.0,0.0,251
"Papilledema",1.0,1946.0,0.0,252
"Granuloma, Foreign-Body",1.0,1946.0,0.0,253
"Kidney Papillary Necrosis",1.0,1946.0,0.0,254
"Epiglottitis",1.0,1946.0,0.0,255
"Kartagener Syndrome",1.0,1946.0,0.0,256
"Panophthalmitis",1.0,1946.0,0.0,257
"Diverticulitis, Colonic",1.0,1946.0,0.0,258
"Felty Syndrome",1.0,1946.0,0.0,259
"Balanitis",1.0,1946.0,0.0,260
"Pemphigoid, Bullous",1.0,1946.0,0.0,261
"Cheilitis",1.0,1946.0,0.0,262
"Arthritis, Psoriatic",1.0,1946.0,0.0,263
"Hypersensitivity",814.0,1947.0,466.0,1
"Anaphylaxis",567.0,1947.0,317.0,2
"Meningitis",480.0,1947.0,251.0,3
"Arthritis",477.0,1947.0,251.0,4
"Rheumatic Fever",429.0,1947.0,249.0,5
"Ulcer",360.0,1947.0,207.0,6
"Osteomyelitis",306.0,1947.0,180.0,7
"Endocarditis",288.0,1947.0,174.0,8
"Asthma",273.0,1947.0,129.0,9
"Dermatitis",262.0,1947.0,152.0,10
"Sepsis",255.0,1947.0,164.0,11
"Appendicitis",239.0,1947.0,119.0,12
"Encephalitis",209.0,1947.0,108.0,13
"Nephritis",199.0,1947.0,115.0,14
"Arthritis, Rheumatoid",176.0,1947.0,88.0,15
"Pneumoconiosis",174.0,1947.0,106.0,16
"Sarcoidosis",168.0,1947.0,102.0,17
"Hepatitis",160.0,1947.0,80.0,18
"Anemia, Pernicious",152.0,1947.0,71.0,19
"Neuritis",144.0,1947.0,72.0,20
"Peritonitis",136.0,1947.0,63.0,21
"Pemphigus",118.0,1947.0,72.0,22
"Graves Disease",108.0,1947.0,59.0,23
"Dermatitis, Contact",107.0,1947.0,78.0,24
"Lichen Planus",105.0,1947.0,70.0,25
"Psoriasis",104.0,1947.0,63.0,26
"Otosclerosis",104.0,1947.0,49.0,27
"Celiac Disease",103.0,1947.0,50.0,28
"Urticaria",101.0,1947.0,61.0,29
"Pericarditis",98.0,1947.0,60.0,30
"Osteitis",98.0,1947.0,61.0,31
"Colitis, Ulcerative",97.0,1947.0,51.0,32
"Endometriosis",95.0,1947.0,54.0,33
"Parotitis",91.0,1947.0,60.0,34
"Scleroderma, Systemic",88.0,1947.0,53.0,35
"Myocarditis",87.0,1947.0,36.0,36
"Pancreatitis",86.0,1947.0,40.0,37
"Scleroderma, Localized",86.0,1947.0,51.0,38
"Thrombophlebitis",86.0,1947.0,46.0,39
"Encephalomyelitis",85.0,1947.0,51.0,40
"Rhinitis, Allergic, Seasonal",84.0,1947.0,39.0,41
"Rhinitis",83.0,1947.0,51.0,42
"Polyarteritis Nodosa",83.0,1947.0,48.0,43
"Gingivitis, Necrotizing Ulcerative",82.0,1947.0,49.0,44
"Stomatitis",82.0,1947.0,47.0,45
"Glomerulonephritis",76.0,1947.0,38.0,46
"Endophthalmitis",73.0,1947.0,48.0,47
"Mastoiditis",69.0,1947.0,28.0,48
"Mastitis",65.0,1947.0,29.0,49
"Conjunctivitis",65.0,1947.0,44.0,50
"Multiple Sclerosis",64.0,1947.0,30.0,51
"Scurvy",64.0,1947.0,33.0,52
"Sinusitis",61.0,1947.0,29.0,53
"Myasthenia Gravis",60.0,1947.0,30.0,54
"Colitis",59.0,1947.0,25.0,55
"Thromboangiitis Obliterans",58.0,1947.0,30.0,56
"Phlebitis",55.0,1947.0,30.0,57
"Addison Disease",53.0,1947.0,22.0,58
"Optic Neuritis",53.0,1947.0,28.0,59
"Guillain-Barre Syndrome",52.0,1947.0,31.0,60
"Purpura, Schoenlein-Henoch",51.0,1947.0,26.0,61
"Gastritis",51.0,1947.0,30.0,62
"Keratitis",50.0,1947.0,30.0,63
"Disorders of Sex Development",49.0,1947.0,30.0,64
"Dermatitis Herpetiformis",48.0,1947.0,31.0,65
"Arthritis, Reactive",48.0,1947.0,23.0,66
"Pharyngitis",48.0,1947.0,27.0,67
"Pharyngeal Diseases",47.0,1947.0,30.0,68
"Pyoderma",47.0,1947.0,22.0,69
"Gastroenteritis",47.0,1947.0,15.0,70
"Parapsoriasis",44.0,1947.0,28.0,71
"Osteochondritis",44.0,1947.0,19.0,72
