name,value,year,lastValue,rank
"Pneumoconiosis",357.0,1949.0,242.0,17
"Sarcoidosis",352.0,1949.0,274.0,18
"Scleroderma",317.0,1949.0,254.0,19
"Neuritis",297.0,1949.0,217.0,20
"Peritonitis",288.0,1949.0,207.0,21
"Rhinitis",280.0,1949.0,224.0,22
"Pemphigus",236.0,1949.0,183.0,23
"Endometriosis",224.0,1949.0,151.0,24
"Celiac Disease",213.0,1949.0,153.0,25
"Pancreatitis",211.0,1949.0,142.0,26
"Graves Disease",199.0,1949.0,158.0,27
"Otosclerosis",198.0,1949.0,149.0,28
"Osteitis",190.0,1949.0,146.0,29
"Psoriasis",189.0,1949.0,150.0,30
"Pericarditis",184.0,1949.0,145.0,31
"Urticaria",182.0,1949.0,144.0,32
"Stomatitis",180.0,1949.0,147.0,33
"Parotitis",179.0,1949.0,131.0,34
"Encephalomyelitis",173.0,1949.0,123.0,35
"Thrombophlebitis",170.0,1949.0,124.0,36
"Polyarteritis Nodosa",169.0,1949.0,128.0,37
"Glomerulonephritis",165.0,1949.0,130.0,38
"Multiple Sclerosis",160.0,1949.0,113.0,39
"Myocarditis",155.0,1949.0,128.0,40
"Phlebitis",154.0,1949.0,101.0,41
"Gingivitis",151.0,1949.0,133.0,42
"Lichen Planus",149.0,1949.0,131.0,43
"Myasthenia Gravis",142.0,1949.0,93.0,44
"Addison Disease",139.0,1949.0,106.0,45
"Endophthalmitis",126.0,1949.0,101.0,46
"Sinusitis",126.0,1949.0,92.0,47
"Mastoiditis",120.0,1949.0,98.0,48
"Crohn Disease",112.0,1949.0,69.0,49
"Gastritis",107.0,1949.0,79.0,50
"Gastroenteritis",106.0,1949.0,87.0,51
"Thromboangiitis Obliterans",106.0,1949.0,78.0,52
"Osteoarthritis",105.0,1949.0,65.0,53
"Conjunctivitis",104.0,1949.0,82.0,54
"Spondylitis",102.0,1949.0,76.0,55
"Mastitis",101.0,1949.0,85.0,56
"Cholecystitis",99.0,1949.0,77.0,57
"Disorders of Sex Development",96.0,1949.0,74.0,58
"Bronchitis",93.0,1949.0,71.0,59
"Periodontitis",91.0,1949.0,73.0,60
"Thrombocytopenic Purpura",88.0,1949.0,66.0,61
"Otitis",87.0,1949.0,76.0,62
"Cellulitis",82.0,1949.0,68.0,63
"Gout",77.0,1949.0,50.0,64
"Food Hypersensitivity",74.0,1949.0,55.0,65
"Pharyngitis",66.0,1949.0,59.0,66
"Mediastinitis",60.0,1949.0,50.0,67
"Pyelonephritis",59.0,1949.0,46.0,68
"Uveitis",54.0,1949.0,40.0,69
"Tonsillitis",46.0,1949.0,34.0,70
"Pulmonary Fibrosis",31.0,1949.0,20.0,71
"Sjogren's Syndrome",29.0,1949.0,20.0,72
"Neutropenia",28.0,1949.0,19.0,73
"Panniculitis",25.0,1949.0,17.0,74
"Ludwig's Angina",21.0,1949.0,15.0,75
"Diabetes Mellitus Type 1",12.0,1949.0,8.0,76
"Vasculitis",10.0,1949.0,7.0,77
"Labyrinthitis",8.0,1949.0,5.0,78
"Epiglottitis",4.0,1949.0,3.0,79
"Arthritis",2281.0,1950.0,1355.0,1
"Anaphylaxis",1621.0,1950.0,1270.0,2
"Meningitis",1345.0,1950.0,935.0,3
"Dermatitis",1099.0,1950.0,790.0,4
"Rheumatic Fever",1002.0,1950.0,748.0,5
"Ulcer",939.0,1950.0,718.0,6
"Asthma",881.0,1950.0,626.0,7
"Hepatitis",706.0,1950.0,419.0,8
"Endocarditis",661.0,1950.0,515.0,9
"Encephalitis",644.0,1950.0,435.0,10
"Colitis",630.0,1950.0,383.0,11
"Appendicitis",613.0,1950.0,460.0,12
"Osteomyelitis",605.0,1950.0,502.0,13
"Anemia Pernicious",557.0,1950.0,376.0,14
"Pneumoconiosis",544.0,1950.0,357.0,15
"Nephritis",537.0,1950.0,386.0,16
"Sepsis",512.0,1950.0,404.0,17
"Sarcoidosis",471.0,1950.0,352.0,18
"Scleroderma",424.0,1950.0,317.0,19
"Neuritis",389.0,1950.0,297.0,20
"Peritonitis",388.0,1950.0,288.0,21
"Rhinitis",359.0,1950.0,280.0,22
"Pancreatitis",314.0,1950.0,211.0,23
"Pemphigus",307.0,1950.0,236.0,24
"Osteitis",284.0,1950.0,190.0,25
"Multiple Sclerosis",283.0,1950.0,160.0,26
"Endometriosis",280.0,1950.0,224.0,27
"Graves Disease",278.0,1950.0,199.0,28
"Celiac Disease",271.0,1950.0,213.0,29
"Psoriasis",266.0,1950.0,189.0,30
"Thrombophlebitis",260.0,1950.0,170.0,31
"Pericarditis",255.0,1950.0,184.0,32
"Otosclerosis",255.0,1950.0,198.0,33
"Parotitis",242.0,1950.0,179.0,34
"Encephalomyelitis",237.0,1950.0,173.0,35
"Glomerulonephritis",228.0,1950.0,165.0,36
"Phlebitis",226.0,1950.0,154.0,37
"Polyarteritis Nodosa",225.0,1950.0,169.0,38
"Stomatitis",225.0,1950.0,180.0,39
"Urticaria",223.0,1950.0,182.0,40
"Myocarditis",217.0,1950.0,155.0,41
"Sinusitis",201.0,1950.0,126.0,42
"Addison Disease",199.0,1950.0,139.0,43
"Myasthenia Gravis",186.0,1950.0,142.0,44
"Gingivitis",186.0,1950.0,151.0,45
"Osteoarthritis",183.0,1950.0,105.0,46
"Thromboangiitis Obliterans",181.0,1950.0,106.0,47
"Lichen Planus",169.0,1950.0,149.0,48
"Cholecystitis",160.0,1950.0,99.0,49
"Gastritis",158.0,1950.0,107.0,50
"Mastoiditis",157.0,1950.0,120.0,51
"Endophthalmitis",156.0,1950.0,126.0,52
"Mastitis",155.0,1950.0,101.0,53
"Spondylitis",154.0,1950.0,102.0,54
"Crohn Disease",154.0,1950.0,112.0,55
"Thrombocytopenic Purpura",149.0,1950.0,88.0,56
"Conjunctivitis",148.0,1950.0,104.0,57
"Gastroenteritis",143.0,1950.0,106.0,58
"Bronchitis",136.0,1950.0,93.0,59
"Disorders of Sex Development",132.0,1950.0,96.0,60
"Gout",125.0,1950.0,77.0,61
"Cellulitis",121.0,1950.0,82.0,62
"Periodontitis",118.0,1950.0,91.0,63
"Otitis",115.0,1950.0,87.0,64
"Food Hypersensitivity",92.0,1950.0,74.0,65
"Pyelonephritis",87.0,1950.0,59.0,66
"Tonsillitis",77.0,1950.0,46.0,67
"Uveitis",77.0,1950.0,54.0,68
"Mediastinitis",74.0,1950.0,60.0,69
"Pharyngitis",69.0,1950.0,66.0,70
"Sjogren's Syndrome",45.0,1950.0,29.0,71
"Pulmonary Fibrosis",41.0,1950.0,31.0,72
"Neutropenia",37.0,1950.0,28.0,73
"Panniculitis",35.0,1950.0,25.0,74
"Ludwig's Angina",27.0,1950.0,21.0,75
"Vasculitis",18.0,1950.0,10.0,76
"Diabetes Mellitus Type 1",17.0,1950.0,12.0,77
"Labyrinthitis",12.0,1950.0,8.0,78
"Arthritis",3575.0,1951.0,2281.0,1
"Meningitis",1753.0,1951.0,1345.0,2
"Anaphylaxis",1671.0,1951.0,1621.0,3
"Dermatitis",1465.0,1951.0,1099.0,4
"Rheumatic Fever",1274.0,1951.0,1002.0,5
"Ulcer",1231.0,1951.0,939.0,6
"Asthma",1214.0,1951.0,881.0,7
"Hepatitis",998.0,1951.0,706.0,8
"Colitis",931.0,1951.0,630.0,9
"Endocarditis",834.0,1951.0,661.0,10
"Encephalitis",818.0,1951.0,644.0,11
"Appendicitis",760.0,1951.0,613.0,12
"Anemia Pernicious",755.0,1951.0,557.0,13
"Osteomyelitis",727.0,1951.0,605.0,14
"Pneumoconiosis",674.0,1951.0,544.0,15
"Nephritis",667.0,1951.0,537.0,16
"Sepsis",662.0,1951.0,512.0,17
"Sarcoidosis",605.0,1951.0,471.0,18
"Scleroderma",546.0,1951.0,424.0,19
"Peritonitis",481.0,1951.0,388.0,20
"Rhinitis",480.0,1951.0,359.0,21
"Neuritis",448.0,1951.0,389.0,22
"Pancreatitis",412.0,1951.0,314.0,23
"Multiple Sclerosis",411.0,1951.0,283.0,24
"Pemphigus",398.0,1951.0,307.0,25
"Osteitis",393.0,1951.0,284.0,26
"Psoriasis",388.0,1951.0,266.0,27
"Thrombophlebitis",376.0,1951.0,260.0,28
"Pericarditis",369.0,1951.0,255.0,29
"Endometriosis",358.0,1951.0,280.0,30
"Graves Disease",345.0,1951.0,278.0,31
"Glomerulonephritis",344.0,1951.0,228.0,32
"Celiac Disease",322.0,1951.0,271.0,33
"Polyarteritis Nodosa",308.0,1951.0,225.0,34
"Encephalomyelitis",306.0,1951.0,237.0,35
"Otosclerosis",303.0,1951.0,255.0,36
"Phlebitis",298.0,1951.0,226.0,37
"Parotitis",296.0,1951.0,242.0,38
"Myocarditis",287.0,1951.0,217.0,39
"Stomatitis",273.0,1951.0,225.0,40
"Urticaria",272.0,1951.0,223.0,41
"Osteoarthritis",264.0,1951.0,183.0,42
"Sinusitis",264.0,1951.0,201.0,43
"Spondylitis",262.0,1951.0,154.0,44
"Addison Disease",262.0,1951.0,199.0,45
"Myasthenia Gravis",250.0,1951.0,186.0,46
"Thromboangiitis Obliterans",240.0,1951.0,181.0,47
"Cholecystitis",235.0,1951.0,160.0,48
"Thrombocytopenic Purpura",233.0,1951.0,149.0,49
"Gingivitis",228.0,1951.0,186.0,50
"Mastitis",218.0,1951.0,155.0,51
"Bronchitis",217.0,1951.0,136.0,52
"Gastritis",216.0,1951.0,158.0,53
"Lichen Planus",211.0,1951.0,169.0,54
"Conjunctivitis",204.0,1951.0,148.0,55
"Crohn Disease",197.0,1951.0,154.0,56
"Endophthalmitis",195.0,1951.0,156.0,57
"Gastroenteritis",190.0,1951.0,143.0,58
"Mastoiditis",188.0,1951.0,157.0,59
"Gout",183.0,1951.0,125.0,60
"Disorders of Sex Development",178.0,1951.0,132.0,61
"Otitis",159.0,1951.0,115.0,62
"Cellulitis",158.0,1951.0,121.0,63
"Tonsillitis",141.0,1951.0,77.0,64
"Periodontitis",132.0,1951.0,118.0,65
"Pyelonephritis",121.0,1951.0,87.0,66
"Food Hypersensitivity",111.0,1951.0,92.0,67
"Uveitis",103.0,1951.0,77.0,68
"Mediastinitis",93.0,1951.0,74.0,69
"Pharyngitis",75.0,1951.0,69.0,70
"Sjogren's Syndrome",67.0,1951.0,45.0,71
"Pulmonary Fibrosis",55.0,1951.0,41.0,72
"Panniculitis",50.0,1951.0,35.0,73
"Neutropenia",47.0,1951.0,37.0,74
"Ludwig's Angina",31.0,1951.0,27.0,75
"Diabetes Mellitus Type 1",31.0,1951.0,17.0,76
"Vasculitis",28.0,1951.0,18.0,77
"Labyrinthitis",17.0,1951.0,12.0,78
"Arthritis",4669.0,1952.0,3575.0,1
"Meningitis",1995.0,1952.0,1753.0,2
"Dermatitis",1935.0,1952.0,1465.0,3
"Anaphylaxis",1763.0,1952.0,1671.0,4
"Asthma",1613.0,1952.0,1214.0,5
"Ulcer",1527.0,1952.0,1231.0,6
"Rheumatic Fever",1486.0,1952.0,1274.0,7
"Hepatitis",1281.0,1952.0,998.0,8
"Colitis",1177.0,1952.0,931.0,9
"Encephalitis",1030.0,1952.0,818.0,10
"Endocarditis",1015.0,1952.0,834.0,11
"Appendicitis",910.0,1952.0,760.0,12
"Anemia Pernicious",906.0,1952.0,755.0,13
"Osteomyelitis",845.0,1952.0,727.0,14
"Nephritis",785.0,1952.0,667.0,15
"Sepsis",765.0,1952.0,662.0,16
"Sarcoidosis",750.0,1952.0,605.0,17
"Pneumoconiosis",737.0,1952.0,674.0,18
