name,value,year,lastValue,rank
"Empyema, Pleural",12.0,1946.0,5.0,117
"Cystitis",11.0,1946.0,3.0,118
"Uveitis",11.0,1946.0,0.0,119
"Spondylitis, Ankylosing",11.0,1946.0,2.0,120
"Fibromyalgia",11.0,1946.0,2.0,121
"Pulmonary Eosinophilia",11.0,1946.0,5.0,122
"Leukorrhea",10.0,1946.0,2.0,123
"Pityriasis Lichenoides",10.0,1946.0,5.0,124
"Lichenoid Eruptions",10.0,1946.0,1.0,125
"Bursitis",10.0,1946.0,0.0,126
"Iritis",10.0,1946.0,1.0,127
"Gingivitis",10.0,1946.0,2.0,128
"Lymphangitis",10.0,1946.0,1.0,129
"Vulvovaginitis",9.0,1946.0,1.0,130
"Rhinitis, Atrophic",9.0,1946.0,4.0,131
"Alopecia Areata",9.0,1946.0,2.0,132
"Behcet Syndrome",9.0,1946.0,0.0,133
"Lichen Sclerosus et Atrophicus",9.0,1946.0,2.0,134
"Orchitis",9.0,1946.0,1.0,135
"Frontal Sinusitis",9.0,1946.0,2.0,136
"Nasopharyngitis",8.0,1946.0,2.0,137
"Maxillary Sinusitis",8.0,1946.0,2.0,138
"Arthritis, Juvenile",8.0,1946.0,2.0,139
"Thyroiditis",8.0,1946.0,0.0,140
"Giant Cell Arteritis",8.0,1946.0,0.0,141
"Prostatitis",8.0,1946.0,1.0,142
"Panniculitis",8.0,1946.0,1.0,143
"Pulpitis",7.0,1946.0,2.0,144
"Lymphadenitis",7.0,1946.0,1.0,145
"Glossitis",7.0,1946.0,1.0,146
"Neutropenia",7.0,1946.0,2.0,147
"Brachial Plexus Neuritis",7.0,1946.0,2.0,148
"Arachnoiditis",7.0,1946.0,1.0,149
"Reflex Sympathetic Dystrophy",6.0,1946.0,1.0,150
"Pericarditis, Constrictive",6.0,1946.0,1.0,151
"Fox-Fordyce Disease",6.0,1946.0,2.0,152
"Hashimoto Disease",6.0,1946.0,0.0,153
"Osteochondritis Dissecans",6.0,1946.0,1.0,154
"Salpingitis",6.0,1946.0,1.0,155
"Periarthritis",6.0,1946.0,0.0,156
"Tenosynovitis",6.0,1946.0,2.0,157
"Pelvic Inflammatory Disease",6.0,1946.0,0.0,158
"Myelitis, Transverse",6.0,1946.0,0.0,159
"Pyelitis",6.0,1946.0,0.0,160
"Vitiligo",5.0,1946.0,1.0,161
"Mikulicz' Disease",5.0,1946.0,3.0,162
"Paronychia",5.0,1946.0,1.0,163
"Uterine Cervicitis",5.0,1946.0,0.0,164
"Liver Cirrhosis, Biliary",5.0,1946.0,3.0,165
"Cholangitis",5.0,1946.0,2.0,166
"Otomycosis",5.0,1946.0,1.0,167
"Periostitis",5.0,1946.0,2.0,168
"Erysipelas",5.0,1946.0,0.0,169
"Laryngitis",5.0,1946.0,4.0,170
"Pulmonary Fibrosis",5.0,1946.0,1.0,171
"Keratoconjunctivitis Sicca",5.0,1946.0,0.0,172
"Petrositis",4.0,1946.0,1.0,173
"Mesenteric Lymphadenitis",4.0,1946.0,3.0,174
"Panniculitis, Nodular Nonsuppurative",4.0,1946.0,1.0,175
"Sjogren's Syndrome",4.0,1946.0,1.0,176
"Dacryocystitis",4.0,1946.0,0.0,177
"Hepatitis, Chronic",4.0,1946.0,0.0,178
"Blepharitis",4.0,1946.0,1.0,179
"Fibrous Dysplasia, Polyostotic",4.0,1946.0,0.0,180
"Paget's Disease, Mammary",4.0,1946.0,1.0,181
"Ludwig's Angina",4.0,1946.0,1.0,182
"Vulvitis",4.0,1946.0,0.0,183
"Hemoglobinuria, Paroxysmal",4.0,1946.0,2.0,184
"Shwartzman Phenomenon",4.0,1946.0,1.0,185
"Aortic Arch Syndromes",3.0,1946.0,0.0,186
"Endometritis",3.0,1946.0,0.0,187
"Pemphigoid Gestationis",3.0,1946.0,0.0,188
"Pemphigoid, Benign Mucous Membrane",3.0,1946.0,0.0,189
"Labyrinthitis",3.0,1946.0,0.0,190
"Dry Socket",3.0,1946.0,2.0,191
"Cystitis, Interstitial",3.0,1946.0,0.0,192
"Balanitis Xerotica Obliterans",3.0,1946.0,0.0,193
"Chorioretinitis",3.0,1946.0,0.0,194
"Retinal Vasculitis",3.0,1946.0,1.0,195
"Pyomyositis",3.0,1946.0,0.0,196
"Spondylitis",3.0,1946.0,0.0,197
"Dermatitis, Phototoxic",3.0,1946.0,0.0,198
"Sciatic Neuropathy",3.0,1946.0,1.0,199
"Scleroderma, Diffuse",3.0,1946.0,0.0,200
"Facial Hemiatrophy",3.0,1946.0,0.0,201
"Choroiditis",3.0,1946.0,0.0,202
"Bronchitis, Chronic",3.0,1946.0,0.0,203
"Bell Palsy",3.0,1946.0,1.0,204
"Dermatitis, Allergic Contact",3.0,1946.0,0.0,205
"Esophagitis",3.0,1946.0,1.0,206
"Glossopharyngeal Nerve Diseases",3.0,1946.0,0.0,207
"Tracheitis",3.0,1946.0,2.0,208
"Vasculitis",3.0,1946.0,1.0,209
"Croup",3.0,1946.0,2.0,210
"Granuloma, Laryngeal",2.0,1946.0,0.0,211
"Epidermolysis Bullosa Acquisita",2.0,1946.0,0.0,212
"Systemic Vasculitis",2.0,1946.0,0.0,213
"Neuromyelitis Optica",2.0,1946.0,0.0,214
"Parametritis",2.0,1946.0,1.0,215
"Ethmoid Sinusitis",2.0,1946.0,1.0,216
"Keratitis, Dendritic",2.0,1946.0,1.0,217
"Synovitis",2.0,1946.0,1.0,218
"Orbital Cellulitis",2.0,1946.0,0.0,219
"Aortitis",2.0,1946.0,0.0,220
"Pericoronitis",2.0,1946.0,1.0,221
"Encephalomyelitis, Acute Disseminated",2.0,1946.0,0.0,222
"Mononeuropathies",2.0,1946.0,1.0,223
"Tietze's Syndrome",2.0,1946.0,1.0,224
"Tendinopathy",2.0,1946.0,0.0,225
"Eczema, Dyshidrotic",2.0,1946.0,0.0,226
"Scleritis",2.0,1946.0,0.0,227
"Ileitis",2.0,1946.0,0.0,228
"Osteochondrosis",2.0,1946.0,0.0,229
"Lupus Erythematosus, Discoid",2.0,1946.0,0.0,230
"Purpura, Thrombocytopenic, Idiopathic",2.0,1946.0,0.0,231
"Panophthalmitis",1.0,1946.0,0.0,232
"Gastritis, Hypertrophic",1.0,1946.0,0.0,233
"Nephritis, Interstitial",1.0,1946.0,0.0,234
"Nephrosis, Lipoid",1.0,1946.0,0.0,235
"Kartagener Syndrome",1.0,1946.0,0.0,236
"De Quervain Disease",1.0,1946.0,0.0,237
"Diabetes Mellitus, Type 1",1.0,1946.0,0.0,238
"Diffuse Cerebral Sclerosis of Schilder",1.0,1946.0,0.0,239
"Hepatitis, Alcoholic",1.0,1946.0,0.0,240
"Oophoritis",1.0,1946.0,0.0,241
"Cheilitis",1.0,1946.0,0.0,242
"Balanitis",1.0,1946.0,0.0,243
"Diverticulitis, Colonic",1.0,1946.0,0.0,244
"Polymyositis",1.0,1946.0,0.0,245
"Duodenitis",1.0,1946.0,0.0,246
"Pneumonia, Lipid",1.0,1946.0,0.0,247
"Photosensitivity Disorders",1.0,1946.0,0.0,248
"Arthritis, Psoriatic",1.0,1946.0,0.0,249
"Granuloma, Foreign-Body",1.0,1946.0,0.0,250
"Vasculitis, Leukocytoclastic, Cutaneous",1.0,1946.0,0.0,251
"Vasculitis, Central Nervous System",1.0,1946.0,0.0,252
"Epiglottitis",1.0,1946.0,0.0,253
"Bronchiolitis",1.0,1946.0,0.0,254
"Arthritis, Gouty",1.0,1946.0,0.0,255
"Kidney Papillary Necrosis",1.0,1946.0,0.0,256
"Felty Syndrome",1.0,1946.0,0.0,257
"Pemphigoid, Bullous",1.0,1946.0,0.0,258
"Usher Syndromes",1.0,1946.0,0.0,259
"Uveitis, Posterior",1.0,1946.0,0.0,260
"Papilledema",1.0,1946.0,0.0,261
"Gastritis, Atrophic",1.0,1946.0,0.0,262
"Anaphylaxis",567.0,1947.0,317.0,1
"Meningitis",480.0,1947.0,251.0,2
"Arthritis",477.0,1947.0,251.0,3
"Rheumatic Fever",429.0,1947.0,249.0,4
"Ulcer",360.0,1947.0,207.0,5
"Osteomyelitis",306.0,1947.0,180.0,6
"Endocarditis",288.0,1947.0,174.0,7
"Asthma",273.0,1947.0,129.0,8
"Dermatitis",262.0,1947.0,152.0,9
"Sepsis",255.0,1947.0,164.0,10
"Appendicitis",239.0,1947.0,119.0,11
"Encephalitis",209.0,1947.0,108.0,12
"Nephritis",199.0,1947.0,115.0,13
"Arthritis, Rheumatoid",176.0,1947.0,88.0,14
"Pneumoconiosis",174.0,1947.0,106.0,15
"Sarcoidosis",168.0,1947.0,102.0,16
"Hepatitis",160.0,1947.0,80.0,17
"Anemia, Pernicious",152.0,1947.0,71.0,18
"Neuritis",144.0,1947.0,72.0,19
"Peritonitis",136.0,1947.0,63.0,20
"Pemphigus",118.0,1947.0,72.0,21
"Graves Disease",108.0,1947.0,59.0,22
"Dermatitis, Contact",107.0,1947.0,78.0,23
"Lichen Planus",105.0,1947.0,70.0,24
"Psoriasis",104.0,1947.0,63.0,25
"Otosclerosis",104.0,1947.0,49.0,26
"Celiac Disease",103.0,1947.0,50.0,27
"Urticaria",101.0,1947.0,61.0,28
"Pericarditis",98.0,1947.0,60.0,29
"Osteitis",98.0,1947.0,61.0,30
"Colitis, Ulcerative",97.0,1947.0,51.0,31
"Endometriosis",95.0,1947.0,54.0,32
"Parotitis",91.0,1947.0,60.0,33
"Scleroderma, Systemic",88.0,1947.0,53.0,34
"Myocarditis",87.0,1947.0,36.0,35
"Thrombophlebitis",86.0,1947.0,46.0,36
"Scleroderma, Localized",86.0,1947.0,51.0,37
"Pancreatitis",86.0,1947.0,40.0,38
"Encephalomyelitis",85.0,1947.0,51.0,39
"Rhinitis, Allergic, Seasonal",84.0,1947.0,39.0,40
"Polyarteritis Nodosa",83.0,1947.0,48.0,41
"Rhinitis",83.0,1947.0,51.0,42
"Gingivitis, Necrotizing Ulcerative",82.0,1947.0,49.0,43
"Stomatitis",82.0,1947.0,47.0,44
"Glomerulonephritis",76.0,1947.0,38.0,45
"Endophthalmitis",73.0,1947.0,48.0,46
"Mastoiditis",69.0,1947.0,28.0,47
"Conjunctivitis",65.0,1947.0,44.0,48
"Mastitis",65.0,1947.0,29.0,49
"Multiple Sclerosis",64.0,1947.0,30.0,50
"Scurvy",64.0,1947.0,33.0,51
"Sinusitis",61.0,1947.0,29.0,52
"Myasthenia Gravis",60.0,1947.0,30.0,53
"Colitis",59.0,1947.0,25.0,54
"Thromboangiitis Obliterans",58.0,1947.0,30.0,55
"Phlebitis",55.0,1947.0,30.0,56
"Optic Neuritis",53.0,1947.0,28.0,57
"Addison Disease",53.0,1947.0,22.0,58
"Guillain-Barre Syndrome",52.0,1947.0,31.0,59
"Purpura, Schoenlein-Henoch",51.0,1947.0,26.0,60
"Gastritis",51.0,1947.0,30.0,61
"Keratitis",50.0,1947.0,30.0,62
"Disorders of Sex Development",49.0,1947.0,30.0,63
"Pharyngitis",48.0,1947.0,27.0,64
"Dermatitis Herpetiformis",48.0,1947.0,31.0,65
"Arthritis, Reactive",48.0,1947.0,23.0,66
"Pharyngeal Diseases",47.0,1947.0,30.0,67
"Pyoderma",47.0,1947.0,22.0,68
"Gastroenteritis",47.0,1947.0,15.0,69
"Osteochondritis",44.0,1947.0,19.0,70
"Parapsoriasis",44.0,1947.0,28.0,71
"Retinitis",42.0,1947.0,25.0,72
"Cellulitis",41.0,1947.0,27.0,73
"Crohn Disease",41.0,1947.0,19.0,74
