name,value,year,lastValue,rank
"Fibromyalgia",2.0,1945.0,0,122
"Leukorrhea",2.0,1945.0,0,123
"Gastroenteritis",2.0,1945.0,0,124
"Maxillary Sinusitis",2.0,1945.0,0,125
"Myelitis",2.0,1945.0,0,126
"Lichen Sclerosus et Atrophicus",2.0,1945.0,0,127
"Pyelonephritis",2.0,1945.0,0,128
"Arthritis, Juvenile",2.0,1945.0,0,129
"Diverticulitis",2.0,1945.0,0,130
"Cholecystitis",2.0,1945.0,0,131
"Tracheitis",2.0,1945.0,0,132
"Neutropenia",2.0,1945.0,0,133
"Brachial Plexus Neuritis",2.0,1945.0,0,134
"Pulpitis",2.0,1945.0,0,135
"Alopecia Areata",2.0,1945.0,0,136
"Tenosynovitis",2.0,1945.0,0,137
"Croup",2.0,1945.0,0,138
"Fox-Fordyce Disease",2.0,1945.0,0,139
"Nasopharyngitis",2.0,1945.0,0,140
"Stomatitis, Aphthous",2.0,1945.0,0,141
"Cholangitis",2.0,1945.0,0,142
"Pulmonary Fibrosis",1.0,1945.0,0,143
"Paronychia",1.0,1945.0,0,144
"Sjogren's Syndrome",1.0,1945.0,0,145
"Vitiligo",1.0,1945.0,0,146
"Pericoronitis",1.0,1945.0,0,147
"Sciatic Neuropathy",1.0,1945.0,0,148
"Arachnoiditis",1.0,1945.0,0,149
"Retinitis Pigmentosa",1.0,1945.0,1.0,150
"Berylliosis",1.0,1945.0,0,151
"Lymphangitis",1.0,1945.0,0,152
"Vulvovaginitis",1.0,1945.0,0,153
"Reflex Sympathetic Dystrophy",1.0,1945.0,0,154
"Orchitis",1.0,1945.0,0,155
"Tonsillitis",1.0,1945.0,0,156
"Bell Palsy",1.0,1945.0,0,157
"Purpura, Thrombocytopenic",1.0,1945.0,0,158
"Ludwig's Angina",1.0,1945.0,0,159
"Gout",1.0,1945.0,0,160
"Mononeuropathies",1.0,1945.0,0,161
"Ethmoid Sinusitis",1.0,1945.0,0,162
"Keratitis, Dendritic",1.0,1945.0,0,163
"Prostatitis",1.0,1945.0,0,164
"Otomycosis",1.0,1945.0,0,165
"Iritis",1.0,1945.0,0,166
"Aggressive Periodontitis",1.0,1945.0,0,167
"Petrositis",1.0,1945.0,0,168
"Paget's Disease, Mammary",1.0,1945.0,0,169
"Rhinitis, Allergic",1.0,1945.0,0,170
"Panniculitis",1.0,1945.0,0,171
"Synovitis",1.0,1945.0,0,172
"Salpingitis",1.0,1945.0,0,173
"Lichenoid Eruptions",1.0,1945.0,0,174
"Shwartzman Phenomenon",1.0,1945.0,0,175
"Lymphadenitis",1.0,1945.0,0,176
"Glossitis",1.0,1945.0,0,177
"Vasculitis",1.0,1945.0,0,178
"Dandruff",1.0,1945.0,0,179
"Pericarditis, Constrictive",1.0,1945.0,0,180
"Blepharitis",1.0,1945.0,0,181
"Tietze's Syndrome",1.0,1945.0,0,182
"Urethritis",1.0,1945.0,0,183
"Leukoencephalitis, Acute Hemorrhagic",1.0,1945.0,0,184
"Esophagitis",1.0,1945.0,0,185
"Facial Nerve Diseases",1.0,1945.0,0,186
"Parametritis",1.0,1945.0,0,187
"Osteochondritis Dissecans",1.0,1945.0,0,188
"Panniculitis, Nodular Nonsuppurative",1.0,1945.0,0,189
"Hypersensitivity",351.0,1946.0,115.0,1
"Anaphylaxis",243.0,1946.0,73.0,2
"Arthritis",213.0,1946.0,38.0,3
"Meningitis",190.0,1946.0,60.0,4
"Rheumatic Fever",183.0,1946.0,65.0,5
"Endocarditis",148.0,1946.0,26.0,6
"Ulcer",143.0,1946.0,63.0,7
"Osteomyelitis",126.0,1946.0,54.0,8
"Sepsis",114.0,1946.0,50.0,9
"Dermatitis",112.0,1946.0,40.0,10
"Asthma",104.0,1946.0,24.0,11
"Appendicitis",93.0,1946.0,26.0,12
"Pneumoconiosis",72.0,1946.0,31.0,13
"Sarcoidosis",70.0,1946.0,32.0,14
"Nephritis",70.0,1946.0,45.0,15
"Arthritis, Rheumatoid",69.0,1946.0,19.0,16
"Encephalitis",66.0,1946.0,41.0,17
"Hepatitis",60.0,1946.0,18.0,18
"Neuritis",60.0,1946.0,11.0,19
"Dermatitis, Contact",60.0,1946.0,18.0,20
"Lichen Planus",54.0,1946.0,16.0,21
"Pemphigus",54.0,1946.0,18.0,22
"Anemia, Pernicious",53.0,1946.0,18.0,23
"Peritonitis",53.0,1946.0,10.0,24
"Urticaria",48.0,1946.0,13.0,25
"Parotitis",47.0,1946.0,13.0,26
"Endometriosis",46.0,1946.0,8.0,27
"Scleroderma, Systemic",46.0,1946.0,7.0,28
"Scleroderma, Localized",45.0,1946.0,6.0,29
"Osteitis",45.0,1946.0,16.0,30
"Graves Disease",43.0,1946.0,16.0,31
"Encephalomyelitis",42.0,1946.0,9.0,32
"Celiac Disease",41.0,1946.0,9.0,33
"Colitis, Ulcerative",41.0,1946.0,10.0,34
"Pericarditis",41.0,1946.0,19.0,35
"Rhinitis",40.0,1946.0,11.0,36
"Otosclerosis",40.0,1946.0,9.0,37
"Endophthalmitis",39.0,1946.0,8.0,38
"Psoriasis",39.0,1946.0,23.0,39
"Polyarteritis Nodosa",38.0,1946.0,10.0,40
"Gingivitis, Necrotizing Ulcerative",37.0,1946.0,12.0,41
"Thrombophlebitis",37.0,1946.0,9.0,42
"Conjunctivitis",36.0,1946.0,5.0,43
"Rhinitis, Allergic, Seasonal",34.0,1946.0,5.0,44
"Pancreatitis",30.0,1946.0,10.0,45
"Myocarditis",28.0,1946.0,8.0,46
"Stomatitis",28.0,1946.0,19.0,47
"Glomerulonephritis",27.0,1946.0,11.0,48
"Myasthenia Gravis",27.0,1946.0,3.0,49
"Myelitis",27.0,1946.0,2.0,50
"Multiple Sclerosis",25.0,1946.0,5.0,51
"Scurvy",24.0,1946.0,9.0,52
"Disorders of Sex Development",24.0,1946.0,6.0,53
"Mastitis",24.0,1946.0,3.0,54
"Optic Neuritis",24.0,1946.0,4.0,55
"Thromboangiitis Obliterans",24.0,1946.0,6.0,56
"Guillain-Barre Syndrome",24.0,1946.0,6.0,57
"Phlebitis",23.0,1946.0,7.0,58
"Mastoiditis",22.0,1946.0,6.0,59
"Parapsoriasis",22.0,1946.0,6.0,60
"Dermatitis Herpetiformis",22.0,1946.0,9.0,61
"Gastritis",21.0,1946.0,9.0,62
"Cellulitis",21.0,1946.0,6.0,63
"Periodontitis",21.0,1946.0,7.0,64
"Sinusitis",21.0,1946.0,8.0,65
"Rhinitis, Vasomotor",21.0,1946.0,4.0,66
"Folliculitis",20.0,1946.0,4.0,67
"Pharyngitis",20.0,1946.0,7.0,68
"Keratoconjunctivitis",20.0,1946.0,4.0,69
"Retinitis",19.0,1946.0,5.0,70
"Neurodermatitis",19.0,1946.0,3.0,71
"Cholecystitis",19.0,1946.0,2.0,72
"Keratitis",19.0,1946.0,10.0,73
"Arthritis, Reactive",18.0,1946.0,5.0,74
"Purpura, Schoenlein-Henoch",18.0,1946.0,8.0,75
"Pharyngeal Diseases",17.0,1946.0,13.0,76
"Myositis",17.0,1946.0,3.0,77
"Chorea",17.0,1946.0,7.0,78
"Crohn Disease",17.0,1946.0,2.0,79
"Osteochondritis",16.0,1946.0,3.0,80
"Colitis",16.0,1946.0,9.0,81
"Food Hypersensitivity",16.0,1946.0,3.0,82
"Fibrous Dysplasia of Bone",16.0,1946.0,7.0,83
"Addison Disease",16.0,1946.0,6.0,84
"Pyoderma",15.0,1946.0,7.0,85
"Raynaud Disease",15.0,1946.0,4.0,86
"Gout",15.0,1946.0,1.0,87
"Dermatomyositis",15.0,1946.0,5.0,88
"Urethritis",15.0,1946.0,1.0,89
"Otitis",14.0,1946.0,13.0,90
"Purpura, Thrombocytopenic",14.0,1946.0,1.0,91
"Tonsillitis",14.0,1946.0,1.0,92
"Meniere Disease",13.0,1946.0,4.0,93
"Gastroenteritis",13.0,1946.0,2.0,94
"Mediastinitis",13.0,1946.0,9.0,95
"Osteoarthritis",12.0,1946.0,5.0,96
"Dermatitis, Seborrheic",12.0,1946.0,4.0,97
"Erythema Nodosum",12.0,1946.0,9.0,98
"Tuberculosis, Laryngeal",12.0,1946.0,7.0,99
"Dermatitis, Occupational",12.0,1946.0,2.0,100
"Granuloma Annulare",12.0,1946.0,5.0,101
"Diverticulitis",12.0,1946.0,2.0,102
"Retinitis Pigmentosa",11.0,1946.0,1.0,103
"Ophthalmia, Sympathetic",11.0,1946.0,1.0,104
"Vaginitis",11.0,1946.0,3.0,105
"Iridocyclitis",11.0,1946.0,4.0,106
"Acrodermatitis",11.0,1946.0,2.0,107
"Uveitis",11.0,1946.0,0,108
"Rhinitis, Allergic",11.0,1946.0,1.0,109
"Stomatitis, Aphthous",11.0,1946.0,2.0,110
"Perinephritis",10.0,1946.0,7.0,111
"Dermatitis, Atopic",10.0,1946.0,3.0,112
"Bronchitis",10.0,1946.0,5.0,113
"Bursitis",10.0,1946.0,0,114
"Pyelonephritis",10.0,1946.0,2.0,115
"Waterhouse-Friderichsen Syndrome",10.0,1946.0,2.0,116
"Fibromyalgia",9.0,1946.0,2.0,117
"Behcet Syndrome",9.0,1946.0,0,118
"Lichenoid Eruptions",9.0,1946.0,1.0,119
"Lymphangitis",9.0,1946.0,1.0,120
"Meningoencephalitis",9.0,1946.0,6.0,121
"Epididymitis",9.0,1946.0,4.0,122
"Iritis",9.0,1946.0,1.0,123
"Spondylitis, Ankylosing",9.0,1946.0,2.0,124
"Thyroiditis",8.0,1946.0,0,125
"Gingivitis",8.0,1946.0,2.0,126
"Leukorrhea",8.0,1946.0,2.0,127
"Vulvovaginitis",8.0,1946.0,1.0,128
"Orchitis",8.0,1946.0,1.0,129
"Cystitis",8.0,1946.0,3.0,130
"Giant Cell Arteritis",8.0,1946.0,0,131
"Prostatitis",7.0,1946.0,1.0,132
"Empyema, Pleural",7.0,1946.0,5.0,133
"Lichen Sclerosus et Atrophicus",7.0,1946.0,2.0,134
"Noma",7.0,1946.0,6.0,135
"Frontal Sinusitis",7.0,1946.0,2.0,136
"Alopecia Areata",7.0,1946.0,2.0,137
"Panniculitis",7.0,1946.0,1.0,138
"Hashimoto Disease",6.0,1946.0,0,139
"Pyelitis",6.0,1946.0,0,140
"Nasopharyngitis",6.0,1946.0,2.0,141
"Glossitis",6.0,1946.0,1.0,142
"Arthritis, Juvenile",6.0,1946.0,2.0,143
"Pelvic Inflammatory Disease",6.0,1946.0,0,144
"Pulmonary Eosinophilia",6.0,1946.0,5.0,145
"Periarthritis",6.0,1946.0,0,146
"Maxillary Sinusitis",6.0,1946.0,2.0,147
"Lymphadenitis",6.0,1946.0,1.0,148
"Myelitis, Transverse",6.0,1946.0,0,149
"Arachnoiditis",6.0,1946.0,1.0,150
"Neutropenia",5.0,1946.0,2.0,151
"Pericarditis, Constrictive",5.0,1946.0,1.0,152
"Keratoconjunctivitis Sicca",5.0,1946.0,0,153
"Pityriasis Lichenoides",5.0,1946.0,5.0,154
"Brachial Plexus Neuritis",5.0,1946.0,2.0,155
"Reflex Sympathetic Dystrophy",5.0,1946.0,1.0,156
"Osteochondritis Dissecans",5.0,1946.0,1.0,157
"Rhinitis, Atrophic",5.0,1946.0,4.0,158
"Salpingitis",5.0,1946.0,1.0,159
"Erysipelas",5.0,1946.0,0,160
"Uterine Cervicitis",5.0,1946.0,0,161
"Pulpitis",5.0,1946.0,2.0,162
"Pulmonary Fibrosis",4.0,1946.0,1.0,163
"Tenosynovitis",4.0,1946.0,2.0,164
"Vitiligo",4.0,1946.0,1.0,165
"Paronychia",4.0,1946.0,1.0,166
"Vulvitis",4.0,1946.0,0,167
"Fox-Fordyce Disease",4.0,1946.0,2.0,168
"Hepatitis, Chronic",4.0,1946.0,0,169
"Dacryocystitis",4.0,1946.0,0,170
"Otomycosis",4.0,1946.0,1.0,171
"Fibrous Dysplasia, Polyostotic",4.0,1946.0,0,172
"Chorioretinitis",3.0,1946.0,0,173
"Pemphigoid Gestationis",3.0,1946.0,0,174
"Shwartzman Phenomenon",3.0,1946.0,1.0,175
"Aortic Arch Syndromes",3.0,1946.0,0,176
"Ludwig's Angina",3.0,1946.0,1.0,177
"Spondylitis",3.0,1946.0,0,178
"Labyrinthitis",3.0,1946.0,0,179
"Dermatitis, Phototoxic",3.0,1946.0,0,180
"Petrositis",3.0,1946.0,1.0,181
"Dermatitis, Allergic Contact",3.0,1946.0,0,182
"Balanitis Xerotica Obliterans",3.0,1946.0,0,183
"Glossopharyngeal Nerve Diseases",3.0,1946.0,0,184
"Choroiditis",3.0,1946.0,0,185
"Cholangitis",3.0,1946.0,2.0,186
"Cystitis, Interstitial",3.0,1946.0,0,187
"Scleroderma, Diffuse",3.0,1946.0,0,188
"Paget's Disease, Mammary",3.0,1946.0,1.0,189
"Endometritis",3.0,1946.0,0,190
"Bronchitis, Chronic",3.0,1946.0,0,191
"Periostitis",3.0,1946.0,2.0,192
"Pemphigoid, Benign Mucous Membrane",3.0,1946.0,0,193
"Sjogren's Syndrome",3.0,1946.0,1.0,194
"Pyomyositis",3.0,1946.0,0,195
"Facial Hemiatrophy",3.0,1946.0,0,196
"Panniculitis, Nodular Nonsuppurative",3.0,1946.0,1.0,197
"Blepharitis",3.0,1946.0,1.0,198
"Lupus Erythematosus, Discoid",2.0,1946.0,0,199
"Tendinopathy",2.0,1946.0,0,200
"Vasculitis",2.0,1946.0,1.0,201
"Purpura, Thrombocytopenic, Idiopathic",2.0,1946.0,0,202
"Encephalomyelitis, Acute Disseminated",2.0,1946.0,0,203
"Granuloma, Laryngeal",2.0,1946.0,0,204
"Osteochondrosis",2.0,1946.0,0,205
"Bell Palsy",2.0,1946.0,1.0,206
"Systemic Vasculitis",2.0,1946.0,0,207
"Retinal Vasculitis",2.0,1946.0,1.0,208
"Esophagitis",2.0,1946.0,1.0,209
"Sciatic Neuropathy",2.0,1946.0,1.0,210
"Aortitis",2.0,1946.0,0,211
"Liver Cirrhosis, Biliary",2.0,1946.0,3.0,212
"Eczema, Dyshidrotic",2.0,1946.0,0,213
"Epidermolysis Bullosa Acquisita",2.0,1946.0,0,214
"Hemoglobinuria, Paroxysmal",2.0,1946.0,2.0,215
"Ileitis",2.0,1946.0,0,216
"Scleritis",2.0,1946.0,0,217
"Mikulicz' Disease",2.0,1946.0,3.0,218
"Orbital Cellulitis",2.0,1946.0,0,219
"Neuromyelitis Optica",2.0,1946.0,0,220
"Nephrosis, Lipoid",1.0,1946.0,0,221
"Diverticulitis, Colonic",1.0,1946.0,0,222
"Epiglottitis",1.0,1946.0,0,223
"Croup",1.0,1946.0,2.0,224
"Usher Syndromes",1.0,1946.0,0,225
"Hepatitis, Alcoholic",1.0,1946.0,0,226
"Cheilitis",1.0,1946.0,0,227
"Pericoronitis",1.0,1946.0,1.0,228
"Duodenitis",1.0,1946.0,0,229
"Kidney Papillary Necrosis",1.0,1946.0,0,230
"Gastritis, Hypertrophic",1.0,1946.0,0,231
"Tracheitis",1.0,1946.0,2.0,232
"Nephritis, Interstitial",1.0,1946.0,0,233
"Bronchiolitis",1.0,1946.0,0,234
"Parametritis",1.0,1946.0,1.0,235
"Vasculitis, Central Nervous System",1.0,1946.0,0,236
"Panophthalmitis",1.0,1946.0,0,237
"Vasculitis, Leukocytoclastic, Cutaneous",1.0,1946.0,0,238
"Laryngitis",1.0,1946.0,4.0,239
"Kartagener Syndrome",1.0,1946.0,0,240
"Arthritis, Gouty",1.0,1946.0,0,241
"Gastritis, Atrophic",1.0,1946.0,0,242
"Arthritis, Psoriatic",1.0,1946.0,0,243
"Dry Socket",1.0,1946.0,2.0,244
"Mononeuropathies",1.0,1946.0,1.0,245
"Polymyositis",1.0,1946.0,0,246
"Keratitis, Dendritic",1.0,1946.0,1.0,247
"Diffuse Cerebral Sclerosis of Schilder",1.0,1946.0,0,248
"Papilledema",1.0,1946.0,0,249
"Mesenteric Lymphadenitis",1.0,1946.0,3.0,250
"Diabetes Mellitus, Type 1",1.0,1946.0,0,251
"Pneumonia, Lipid",1.0,1946.0,0,252
"Tietze's Syndrome",1.0,1946.0,1.0,253
"Pemphigoid, Bullous",1.0,1946.0,0,254
"Felty Syndrome",1.0,1946.0,0,255
"Ethmoid Sinusitis",1.0,1946.0,1.0,256
"Photosensitivity Disorders",1.0,1946.0,0,257
"Granuloma, Foreign-Body",1.0,1946.0,0,258
"Uveitis, Posterior",1.0,1946.0,0,259
"Synovitis",1.0,1946.0,1.0,260
"Oophoritis",1.0,1946.0,0,261
"Balanitis",1.0,1946.0,0,262
"De Quervain Disease",1.0,1946.0,0,263
"Hypersensitivity",348.0,1947.0,351.0,1
"Anaphylaxis",250.0,1947.0,243.0,2
"Meningitis",229.0,1947.0,190.0,3
"Arthritis",226.0,1947.0,213.0,4
"Rheumatic Fever",180.0,1947.0,183.0,5
"Ulcer",153.0,1947.0,143.0,6
"Asthma",144.0,1947.0,104.0,7
"Osteomyelitis",126.0,1947.0,126.0,8
"Appendicitis",120.0,1947.0,93.0,9
"Endocarditis",114.0,1947.0,148.0,10
"Dermatitis",110.0,1947.0,112.0,11
"Encephalitis",101.0,1947.0,66.0,12
"Sepsis",91.0,1947.0,114.0,13
"Arthritis, Rheumatoid",88.0,1947.0,69.0,14
"Nephritis",84.0,1947.0,70.0,15
"Anemia, Pernicious",81.0,1947.0,53.0,16
"Hepatitis",80.0,1947.0,60.0,17
"Peritonitis",73.0,1947.0,53.0,18
"Neuritis",72.0,1947.0,60.0,19
"Pneumoconiosis",68.0,1947.0,72.0,20
"Sarcoidosis",66.0,1947.0,70.0,21
"Otosclerosis",55.0,1947.0,40.0,22
"Celiac Disease",53.0,1947.0,41.0,23
"Myocarditis",51.0,1947.0,28.0,24
"Graves Disease",49.0,1947.0,43.0,25
"Colitis, Ulcerative",46.0,1947.0,41.0,26
"Pemphigus",46.0,1947.0,54.0,27
"Pancreatitis",46.0,1947.0,30.0,28
"Rhinitis, Allergic, Seasonal",45.0,1947.0,34.0,29
"Endometriosis",41.0,1947.0,46.0,30
"Mastoiditis",41.0,1947.0,22.0,31
"Psoriasis",41.0,1947.0,39.0,32
"Thrombophlebitis",40.0,1947.0,37.0,33
"Urticaria",40.0,1947.0,48.0,34
"Glomerulonephritis",38.0,1947.0,27.0,35
"Pericarditis",38.0,1947.0,41.0,36
"Osteitis",37.0,1947.0,45.0,37
"Mastitis",36.0,1947.0,24.0,38
"Scleroderma, Systemic",35.0,1947.0,46.0,39
"Lichen Planus",35.0,1947.0,54.0,40
"Scleroderma, Localized",35.0,1947.0,45.0,41
"Stomatitis",35.0,1947.0,28.0,42
"Polyarteritis Nodosa",35.0,1947.0,38.0,43
"Colitis",34.0,1947.0,16.0,44
"Encephalomyelitis",34.0,1947.0,42.0,45
"Multiple Sclerosis",34.0,1947.0,25.0,46
"Gingivitis, Necrotizing Ulcerative",33.0,1947.0,37.0,47
"Sinusitis",32.0,1947.0,21.0,48
"Gastroenteritis",32.0,1947.0,13.0,49
"Rhinitis",32.0,1947.0,40.0,50
"Scurvy",31.0,1947.0,24.0,51
"Parotitis",31.0,1947.0,47.0,52
"Addison Disease",31.0,1947.0,16.0,53
"Myasthenia Gravis",30.0,1947.0,27.0,54
"Dermatitis, Contact",29.0,1947.0,60.0,55
"Thromboangiitis Obliterans",28.0,1947.0,24.0,56
"Osteochondritis",25.0,1947.0,16.0,57
"Phlebitis",25.0,1947.0,23.0,58
"Pyoderma",25.0,1947.0,15.0,59
"Arthritis, Reactive",25.0,1947.0,18.0,60
"Optic Neuritis",25.0,1947.0,24.0,61
"Endophthalmitis",25.0,1947.0,39.0,62
"Purpura, Schoenlein-Henoch",25.0,1947.0,18.0,63
"Crohn Disease",22.0,1947.0,17.0,64
"Bronchitis",22.0,1947.0,10.0,65
"Pyelonephritis",21.0,1947.0,10.0,66
"Dermatitis, Atopic",21.0,1947.0,10.0,67
"Guillain-Barre Syndrome",21.0,1947.0,24.0,68
"Conjunctivitis",21.0,1947.0,36.0,69
"Gastritis",21.0,1947.0,21.0,70
"Pharyngitis",21.0,1947.0,20.0,71
"Keratitis",20.0,1947.0,19.0,72
"Disorders of Sex Development",19.0,1947.0,24.0,73
"Cholecystitis",19.0,1947.0,19.0,74
"Erythema Nodosum",18.0,1947.0,12.0,75
"Spondylitis, Ankylosing",18.0,1947.0,9.0,76
"Purpura, Thrombocytopenic",17.0,1947.0,14.0,77
"Myositis",17.0,1947.0,17.0,78
"Retinitis",17.0,1947.0,19.0,79
"Osteoarthritis",17.0,1947.0,12.0,80
"Dermatitis Herpetiformis",17.0,1947.0,22.0,81
"Pharyngeal Diseases",17.0,1947.0,17.0,82
"Meniere Disease",17.0,1947.0,13.0,83
"Food Hypersensitivity",16.0,1947.0,16.0,84
"Parapsoriasis",16.0,1947.0,22.0,85
"Dermatitis, Seborrheic",15.0,1947.0,12.0,86
"Meningoencephalitis",15.0,1947.0,9.0,87
"Folliculitis",15.0,1947.0,20.0,88
"Uveitis",14.0,1947.0,11.0,89
"Chorea",14.0,1947.0,17.0,90
"Gout",14.0,1947.0,15.0,91
"Tuberculosis, Laryngeal",14.0,1947.0,12.0,92
"Cellulitis",14.0,1947.0,21.0,93
"Dermatomyositis",14.0,1947.0,15.0,94
